측정일시,측정소명,년,월,일,오존농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20160912,중랑구,2016,9,12,0.017,29.0,15.0
20160912,종로,2016,9,12,0.01,26.0,15.0
20160912,종로구,2016,9,12,0.014,24.0,17.0
20160912,중구,2016,9,12,0.018,31.0,19.0
20160912,천호대로,2016,9,12,0.011,29.0,16.0
20160912,청계천로,2016,9,12,0.012,27.0,19.0
20160912,한강대로,2016,9,12,0.014,39.0,20.0
20160912,홍릉로,2016,9,12,0.011,27.0,18.0
20160912,성동구,2016,9,12,0.014,29.0,19.0
20160912,정릉로,2016,9,12,0.012,37.0,20.0
20160912,화랑로,2016,9,12,0.009,37.0,18.0
20160912,서초구,2016,9,12,0.021,31.0,18.0
20160912,마포구,2016,9,12,0.021,30.0,20.0
20160912,서대문구,2016,9,12,0.029,27.0,14.0
20160912,강남구,2016,9,12,0.015,32.0,18.0
20160912,강남대로,2016,9,12,0.008,46.0,27.0
20160912,강동구,2016,9,12,0.017,34.0,17.0
20160912,강변북로,2016,9,12,0.013,36.0,16.0
20160912,강서구,2016,9,12,0.015,37.0,23.0
20160912,공항대로,2016,9,12,0.007,67.0,26.0
20160912,관악구,2016,9,12,0.022,32.0,21.0
20160912,강북구,2016,9,12,0.018,20.0,13.0
20160912,구로구,2016,9,12,0.016,33.0,20.0
20160912,광진구,2016,9,12,0.023,26.0,14.0
20160912,동작구,2016,9,12,0.015,29.0,20.0
20160912,동대문구,2016,9,12,0.011,28.0,16.0
20160912,도산대로,2016,9,12,0.016,34.0,19.0
20160912,동작대로,2016,9,12,0.008,51.0,30.0
20160912,노원구,2016,9,12,0.019,18.0,12.0
20160912,금천구,2016,9,12,0.019,31.0,20.0
20160912,도봉구,2016,9,12,0.015,27.0,15.0
20160913,은평구,2016,9,13,0.019,23.0,10.0
20160913,송파구,2016,9,13,0.021,15.0,7.0
20160913,신촌로,2016,9,13,0.01,31.0,19.0
20160913,양천구,2016,9,13,0.028,19.0,9.0
20160913,영등포구,2016,9,13,0.03,21.0,11.0
20160913,영등포로,2016,9,13,0.012,24.0,13.0
20160913,용산구,2016,9,13,0.022,16.0,12.0
20160913,정릉로,2016,9,13,0.014,23.0,12.0
20160913,성북구,2016,9,13,0.017,19.0,9.0
20160913,종로구,2016,9,13,0.018,14.0,7.0
20160913,중구,2016,9,13,0.023,19.0,10.0
20160913,중랑구,2016,9,13,0.019,18.0,9.0
20160913,천호대로,2016,9,13,0.013,20.0,15.0
20160913,청계천로,2016,9,13,0.016,19.0,12.0
20160913,한강대로,2016,9,13,0.018,27.0,13.0
20160913,홍릉로,2016,9,13,0.014,20.0,11.0
20160913,화랑로,2016,9,13,0.012,23.0,11.0
20160913,종로,2016,9,13,0.013,20.0,11.0
20160913,성동구,2016,9,13,0.015,17.0,9.0
20160913,서초구,2016,9,13,0.008,20.0,10.0
20160913,서대문구,2016,9,13,0.03,18.0,9.0
20160913,강남대로,2016,9,13,0.009,33.0,18.0
20160913,강동구,2016,9,13,0.02,19.0,8.0
20160913,강변북로,2016,9,13,0.009,25.0,11.0
20160913,강북구,2016,9,13,0.023,9.0,4.0
20160913,강서구,2016,9,13,0.025,24.0,13.0
20160913,공항대로,2016,9,13,0.013,41.0,16.0
20160913,관악구,2016,9,13,0.026,22.0,14.0
20160913,광진구,2016,9,13,0.024,13.0,7.0
20160913,강남구,2016,9,13,0.019,19.0,10.0
20160913,금천구,2016,9,13,0.026,24.0,14.0
20160913,노원구,2016,9,13,0.017,8.0,5.0
20160913,도봉구,2016,9,13,0.018,15.0,7.0
20160913,도산대로,2016,9,13,0.016,23.0,11.0
20160913,동대문구,2016,9,13,0.016,16.0,8.0
20160913,동작구,2016,9,13,0.021,21.0,12.0
20160913,동작대로,2016,9,13,0.009,39.0,23.0
20160913,마포구,2016,9,13,0.027,20.0,13.0
20160913,구로구,2016,9,13,0.026,24.0,12.0
20160914,영등포로,2016,9,14,0.019,40.0,25.0
20160914,영등포구,2016,9,14,0.041,39.0,21.0
20160914,성북구,2016,9,14,0.028,33.0,20.0
20160914,신촌로,2016,9,14,0.015,38.0,24.0
20160914,송파구,2016,9,14,0.028,25.0,20.0
20160914,용산구,2016,9,14,0.029,30.0,24.0
20160914,양천구,2016,9,14,0.039,35.0,21.0
20160914,은평구,2016,9,14,0.027,32.0,21.0
20160914,중랑구,2016,9,14,0.03,30.0,19.0
20160914,종로,2016,9,14,0.02,32.0,19.0
20160914,종로구,2016,9,14,0.024,27.0,19.0
20160914,중구,2016,9,14,0.033,35.0,21.0
20160914,천호대로,2016,9,14,0.025,29.0,18.0
20160914,청계천로,2016,9,14,0.028,31.0,21.0
20160914,한강대로,2016,9,14,0.026,42.0,24.0
20160914,홍릉로,2016,9,14,0.024,32.0,18.0
20160914,성동구,2016,9,14,0.022,33.0,23.0
20160914,정릉로,2016,9,14,0.03,36.0,21.0
20160914,서초구,2016,9,14,0.027921052631578947,34.0,21.0
20160914,화랑로,2016,9,14,0.018,38.0,20.0
20160914,마포구,2016,9,14,0.036,33.0,23.0
20160914,강남구,2016,9,14,0.029,36.0,23.0
20160914,강남대로,2016,9,14,0.014,44.0,28.0
20160914,강동구,2016,9,14,0.032,32.0,20.0
20160914,강변북로,2016,9,14,0.016,40.0,20.0
20160914,강북구,2016,9,14,0.034,23.0,16.0
20160914,강서구,2016,9,14,0.035,35.0,23.0
20160914,공항대로,2016,9,14,0.021,43.0,23.0
20160914,관악구,2016,9,14,0.041,39.0,25.0
20160914,서대문구,2016,9,14,0.037,31.0,17.0
20160914,구로구,2016,9,14,0.037,37.0,25.0
20160914,금천구,2016,9,14,0.035,34.0,24.0
20160914,노원구,2016,9,14,0.029,20.0,15.0
20160914,도봉구,2016,9,14,0.026,27.0,17.0
20160914,도산대로,2016,9,14,0.029,36.0,22.0
20160914,동대문구,2016,9,14,0.024,31.0,20.0
20160914,동작구,2016,9,14,0.029,31.0,22.0
20160914,동작대로,2016,9,14,0.018,54.0,38.0
20160914,광진구,2016,9,14,0.033,27.0,19.0
20160915,영등포로,2016,9,15,0.018,48.0,31.0
20160915,영등포구,2016,9,15,0.037,48.0,27.0
20160915,성북구,2016,9,15,0.024,46.0,27.0
20160915,신촌로,2016,9,15,0.011,48.0,30.0
20160915,송파구,2016,9,15,0.027,48.0,25.0
20160915,용산구,2016,9,15,0.023,35.0,28.0
20160915,양천구,2016,9,15,0.037,34.0,23.0
20160915,은평구,2016,9,15,0.024,40.0,28.0
20160915,중랑구,2016,9,15,0.024,45.0,28.0
20160915,종로,2016,9,15,0.018,35.0,18.0
20160915,종로구,2016,9,15,0.02,35.0,26.0
20160915,중구,2016,9,15,0.027,45.0,30.0
20160915,천호대로,2016,9,15,0.021,32.0,20.0
20160915,청계천로,2016,9,15,0.024,36.0,25.0
20160915,한강대로,2016,9,15,0.022,52.0,31.0
20160915,홍릉로,2016,9,15,0.022,37.0,24.0
20160915,성동구,2016,9,15,0.017,45.0,30.0
20160915,정릉로,2016,9,15,0.024,47.0,29.0
20160915,화랑로,2016,9,15,0.016,46.0,28.0
20160915,서초구,2016,9,15,0.024578947368421054,44.0,26.0
20160915,마포구,2016,9,15,0.031,40.0,29.0
20160915,서대문구,2016,9,15,0.032,42.0,23.0
20160915,강남구,2016,9,15,0.025,47.0,30.0
20160915,강남대로,2016,9,15,0.012,49.0,33.0
20160915,강동구,2016,9,15,0.027,45.0,28.0
20160915,강변북로,2016,9,15,0.01,53.0,28.0
20160915,강서구,2016,9,15,0.035,41.0,28.0
20160915,공항대로,2016,9,15,0.018,48.0,26.0
20160915,관악구,2016,9,15,0.039,41.0,28.0
20160915,강북구,2016,9,15,0.031,33.0,24.0
20160915,구로구,2016,9,15,0.037,44.0,28.0
20160915,광진구,2016,9,15,0.026,39.0,27.0
20160915,동작구,2016,9,15,0.026,36.0,27.0
20160915,동대문구,2016,9,15,0.019,42.0,28.0
20160915,도산대로,2016,9,15,0.026,45.0,29.0
20160915,동작대로,2016,9,15,0.017,57.0,37.0
20160915,노원구,2016,9,15,0.03,30.0,23.0
20160915,금천구,2016,9,15,0.031,37.0,25.0
20160915,도봉구,2016,9,15,0.026,40.0,25.0
20160916,은평구,2016,9,16,0.028,51.0,36.0
20160916,송파구,2016,9,16,0.034,52.0,36.0
20160916,신촌로,2016,9,16,0.016,59.0,38.0
20160916,양천구,2016,9,16,0.042,45.0,30.0
20160916,영등포구,2016,9,16,0.046,59.0,37.0
20160916,영등포로,2016,9,16,0.021,61.0,42.0
20160916,용산구,2016,9,16,0.031,42.0,35.0
20160916,정릉로,2016,9,16,0.037,57.0,36.0
20160916,성북구,2016,9,16,0.033,57.0,33.0
20160916,종로구,2016,9,16,0.026,43.0,34.0
20160916,중구,2016,9,16,0.036,54.0,38.0
20160916,중랑구,2016,9,16,0.036,52.0,36.0
20160916,천호대로,2016,9,16,0.03,51.0,29.0
20160916,청계천로,2016,9,16,0.034,43.0,32.0
20160916,한강대로,2016,9,16,0.029,62.0,41.0
20160916,홍릉로,2016,9,16,0.03,45.0,30.0
20160916,화랑로,2016,9,16,0.025,54.0,34.0
20160916,종로,2016,9,16,0.023,41.0,27.0
20160916,성동구,2016,9,16,0.025,62.0,41.0
20160916,서초구,2016,9,16,0.03213157894736842,57.0,36.0
20160916,서대문구,2016,9,16,0.039,51.0,29.0
20160916,강남대로,2016,9,16,0.018,62.0,46.0
20160916,강동구,2016,9,16,0.036,58.0,38.0
20160916,강변북로,2016,9,16,0.018,64.0,36.0
20160916,강북구,2016,9,16,0.043,39.0,29.0
20160916,강서구,2016,9,16,0.037,50.0,35.0
20160916,공항대로,2016,9,16,0.021,56.0,32.0
20160916,관악구,2016,9,16,0.046,52.0,37.0
20160916,광진구,2016,9,16,0.036,48.0,37.0
20160916,강남구,2016,9,16,0.034,61.0,41.0
20160916,금천구,2016,9,16,0.039,48.0,35.0
20160916,노원구,2016,9,16,0.039,34.0,28.0
20160916,도봉구,2016,9,16,0.034,48.0,31.0
20160916,도산대로,2016,9,16,0.035,58.0,38.0
20160916,동대문구,2016,9,16,0.028,49.0,34.0
20160916,동작구,2016,9,16,0.032,45.0,35.0
20160916,동작대로,2016,9,16,0.021,72.0,51.0
20160916,마포구,2016,9,16,0.04,48.0,36.0
20160916,구로구,2016,9,16,0.043,57.0,38.0
20160917,영등포로,2016,9,17,0.028,31.0,20.0
20160917,영등포구,2016,9,17,0.048,30.0,19.0
20160917,성북구,2016,9,17,0.03,36.0,23.0
20160917,신촌로,2016,9,17,0.025,34.0,23.0
20160917,송파구,2016,9,17,0.038,26.0,18.0
20160917,용산구,2016,9,17,0.038,26.0,23.0
20160917,양천구,2016,9,17,0.041,29.0,16.0
20160917,은평구,2016,9,17,0.028,31.0,22.0
20160917,중랑구,2016,9,17,0.032,34.0,23.0
20160917,종로,2016,9,17,0.017,31.0,18.0
20160917,종로구,2016,9,17,0.025,26.0,20.0
20160917,중구,2016,9,17,0.032,33.0,23.0
20160917,천호대로,2016,9,17,0.032,25.0,19.0
20160917,청계천로,2016,9,17,0.033,29.0,21.0
20160917,한강대로,2016,9,17,0.033,44.0,24.0
20160917,홍릉로,2016,9,17,0.027,29.0,20.0
20160917,성동구,2016,9,17,0.029,29.0,20.0
20160917,정릉로,2016,9,17,0.025,38.0,24.0
20160917,서초구,2016,9,17,0.032710526315789475,28.0,17.0
20160917,화랑로,2016,9,17,0.021,36.0,22.0
20160917,마포구,2016,9,17,0.043,30.0,24.0
20160917,강남구,2016,9,17,0.033,30.0,20.0
20160917,강남대로,2016,9,17,0.022,32.0,23.0
20160917,강동구,2016,9,17,0.039,32.0,21.0
20160917,강변북로,2016,9,17,0.028,33.0,19.0
20160917,강북구,2016,9,17,0.039,27.0,21.0
20160917,강서구,2016,9,17,0.04,29.0,20.0
20160917,공항대로,2016,9,17,0.024,38.0,21.0
20160917,관악구,2016,9,17,0.044,30.0,20.0
20160917,서대문구,2016,9,17,0.043,30.0,18.0
20160917,구로구,2016,9,17,0.043,28.0,18.0
20160917,금천구,2016,9,17,0.045,24.0,17.0
20160917,노원구,2016,9,17,0.037,28.0,23.0
20160917,도봉구,2016,9,17,0.029,32.0,21.0
20160917,도산대로,2016,9,17,0.035,31.0,20.0
20160917,동대문구,2016,9,17,0.025,29.0,20.0
20160917,동작구,2016,9,17,0.034,24.0,18.0
20160917,동작대로,2016,9,17,0.022,42.0,27.0
20160917,광진구,2016,9,17,0.036,28.0,19.0
20160918,영등포로,2016,9,18,0.029,26.0,15.0
20160918,영등포구,2016,9,18,0.045,25.0,13.0
20160918,성북구,2016,9,18,0.029,29.0,16.0
20160918,신촌로,2016,9,18,0.023,27.0,15.0
20160918,송파구,2016,9,18,0.038,21.0,12.0
20160918,용산구,2016,9,18,0.037,20.0,14.0
20160918,양천구,2016,9,18,0.037,21.0,11.0
20160918,은평구,2016,9,18,0.033,22.0,13.0
20160918,중랑구,2016,9,18,0.033,24.0,13.0
20160918,종로,2016,9,18,0.016,26.0,15.0
20160918,종로구,2016,9,18,0.024,21.0,12.0
20160918,중구,2016,9,18,0.032,26.0,15.0
20160918,천호대로,2016,9,18,0.031,23.0,15.0
20160918,청계천로,2016,9,18,0.033,22.0,15.0
20160918,한강대로,2016,9,18,0.03,34.0,17.0
20160918,홍릉로,2016,9,18,0.025,23.0,14.0
20160918,성동구,2016,9,18,0.03,22.0,14.0
20160918,정릉로,2016,9,18,0.024,30.0,16.0
20160918,화랑로,2016,9,18,0.021,31.0,16.0
20160918,서초구,2016,9,18,0.031210526315789473,22.0,11.0
20160918,마포구,2016,9,18,0.039,24.0,17.0
20160918,서대문구,2016,9,18,0.042,23.0,12.0
20160918,강남구,2016,9,18,0.032,25.0,14.0
20160918,강남대로,2016,9,18,0.02,28.0,17.0
20160918,강동구,2016,9,18,0.038,25.0,13.0
20160918,강변북로,2016,9,18,0.027,25.0,12.0
20160918,강서구,2016,9,18,0.035,26.0,16.0
20160918,공항대로,2016,9,18,0.018,32.0,17.0
20160918,관악구,2016,9,18,0.04,25.0,15.0
20160918,강북구,2016,9,18,0.036,18.0,12.0
20160918,구로구,2016,9,18,0.039,24.0,13.0
20160918,광진구,2016,9,18,0.036,20.0,9.0
20160918,동작구,2016,9,18,0.031,19.0,13.0
20160918,동대문구,2016,9,18,0.024,24.0,14.0
20160918,도산대로,2016,9,18,0.03,26.0,13.0
20160918,동작대로,2016,9,18,0.023,34.0,21.0
20160918,노원구,2016,9,18,0.035,17.0,11.0
20160918,금천구,2016,9,18,0.041,21.0,12.0
20160918,도봉구,2016,9,18,0.03,24.0,14.0
20160919,은평구,2016,9,19,0.026,12.0,7.0
20160919,송파구,2016,9,19,0.029,11.0,5.0
20160919,신촌로,2016,9,19,0.018,18.0,7.0
20160919,양천구,2016,9,19,0.029,11.0,3.0
20160919,영등포구,2016,9,19,0.036,14.0,6.0
20160919,영등포로,2016,9,19,0.021,16.0,7.0
20160919,용산구,2016,9,19,0.03,11.0,8.0
20160919,정릉로,2016,9,19,0.016,20.0,8.0
20160919,성북구,2016,9,19,0.02,19.0,6.0
