측정일자,측정소명,미세먼지(㎍/㎥)
20201006,강북구,23
20201006,노원구,20
20201006,강서구,23
20201006,구로구,22
20201006,영등포구,23
20201006,동작구,27
20201006,관악구,22
20201006,금천구,21
20201006,양천구,24
20201006,강남구,20
20201006,서초구,23
20201006,송파구,23
20201006,강동구,24
20201007,중구,25
20201007,종로구,25
20201007,용산구,20
20201007,은평구,17
20201007,서대문구,13
20201007,마포구,20
20201007,광진구,18
20201007,성동구,21
20201007,중랑구,20
20201007,동대문구,20
20201007,성북구,22
20201007,도봉구,15
20201007,강북구,22
20201007,노원구,23
20201007,강서구,26
20201007,구로구,21
20201007,영등포구,21
20201007,동작구,25
20201007,관악구,21
20201007,금천구,23
20201007,양천구,23
20201007,강남구,21
20201007,서초구,21
20201007,송파구,21
20201007,강동구,21
20201008,중구,19
20201008,종로구,18
20201008,용산구,14
20201008,은평구,10
20201008,서대문구,6
20201008,마포구,12
20201008,광진구,11
20201008,성동구,14
20201008,중랑구,13
20201008,동대문구,15
20201008,성북구,17
20201008,도봉구,10
20201008,강북구,14
20201008,노원구,15
20201008,강서구,16
20201008,구로구,12
20201008,영등포구,14
20201008,동작구,17
20201008,관악구,13
20201008,금천구,14
20201008,양천구,15
20201008,강남구,13
20201008,서초구,13
20201008,송파구,13
20201008,강동구,11
20201009,중구,19
20201009,종로구,18
20201009,용산구,15
20201009,은평구,12
20201009,서대문구,10
20201009,마포구,16
20201009,광진구,14
20201009,성동구,15
20201009,중랑구,15
20201009,동대문구,15
20201009,성북구,17
20201009,도봉구,11
20201009,강북구,17
20201009,노원구,17
20201009,강서구,17
20201009,구로구,14
20201009,영등포구,17
20201009,동작구,19
20201009,관악구,15
20201009,금천구,18
20201009,양천구,17
20201009,강남구,15
20201009,서초구,14
20201009,송파구,15
20201009,강동구,14
20201010,중구,21
20201010,종로구,21
20201010,용산구,17
20201010,은평구,14
20201010,서대문구,12
20201010,마포구,18
20201010,광진구,15
20201010,성동구,16
20201010,중랑구,16
20201010,동대문구,16
20201010,성북구,17
20201010,도봉구,12
20201010,강북구,18
20201010,노원구,18
20201010,강서구,19
20201010,구로구,16
20201010,영등포구,18
20201010,동작구,21
20201010,관악구,19
20201010,금천구,21
20201010,양천구,19
20201010,강남구,16
20201010,서초구,18
20201010,송파구,18
20201010,강동구,17
20201011,중구,25
20201011,종로구,22
20201011,용산구,20
20201011,은평구,18
20201011,서대문구,16
20201011,마포구,20
20201011,광진구,18
20201011,성동구,18
20201011,중랑구,20
20201011,동대문구,18
20201011,성북구,18
20201011,도봉구,13
20201011,강북구,21
20201011,노원구,21
20201011,강서구,22
20201011,구로구,21
20201011,영등포구,20
20201011,동작구,24
20201011,관악구,21
20201011,금천구,24
20201011,양천구,22
20201011,강남구,17
20201011,서초구,20
20201011,송파구,20
20201011,강동구,20
20201012,중구,40
20201012,종로구,40
20201012,용산구,36
20201012,은평구,35
20201012,서대문구,33
20201012,마포구,32
20201012,광진구,32
20201012,성동구,32
20201012,중랑구,33
20201012,동대문구,30
20201012,성북구,35
20201012,도봉구,31
20201012,강북구,39
20201012,노원구,36
20201012,강서구,36
20201012,구로구,42
20201012,영등포구,33
20201012,동작구,40
20201012,관악구,36
20201012,금천구,35
20201012,양천구,37
20201012,강남구,30
20201012,서초구,43
20201012,송파구,34
20201012,강동구,28
20201013,중구,29
20201013,종로구,28
20201013,용산구,26
20201013,은평구,23
20201013,서대문구,20
20201013,마포구,25
20201013,광진구,25
20201013,성동구,23
20201013,중랑구,26
20201013,동대문구,22
20201013,성북구,28
20201013,도봉구,19
20201013,강북구,27
20201013,노원구,27
20201013,강서구,27
20201013,구로구,26
20201013,영등포구,25
20201013,동작구,29
20201013,관악구,25
20201013,금천구,26
20201013,양천구,27
20201013,강남구,22
20201013,서초구,26
20201013,송파구,28
20201013,강동구,32
20201014,중구,39
20201014,종로구,39
20201014,용산구,33
20201014,은평구,32
20201014,서대문구,32
20201014,마포구,31
20201014,광진구,29
20201014,성동구,29
20201014,중랑구,29
20201014,동대문구,27
20201014,성북구,33
20201014,도봉구,23
20201014,강북구,34
20201014,노원구,30
20201014,강서구,32
20201014,구로구,36
20201014,영등포구,32
20201014,동작구,36
20201014,관악구,31
20201014,금천구,31
20201014,양천구,34
20201014,강남구,28
20201014,서초구,34
20201014,송파구,31
20201014,강동구,33
20201015,중구,39
20201015,종로구,35
20201015,용산구,33
20201015,은평구,29
20201015,서대문구,29
20201015,마포구,29
20201015,광진구,30
20201015,성동구,31
20201015,중랑구,32
20201015,동대문구,27
20201015,성북구,33
20201015,도봉구,25
20201015,강북구,35
20201015,노원구,31
20201015,강서구,31
20201015,구로구,31
20201015,영등포구,29
20201015,동작구,37
20201015,관악구,29
20201015,금천구,29
20201015,양천구,30
20201015,강남구,29
20201015,서초구,35
20201015,송파구,36
20201015,강동구,41
20201016,중구,40
20201016,종로구,41
20201016,용산구,35
20201016,은평구,32
20201016,서대문구,34
20201016,마포구,33
20201016,광진구,32
20201016,성동구,33
20201016,중랑구,33
20201016,동대문구,31
20201016,성북구,38
20201016,도봉구,33
20201016,강북구,38
20201016,노원구,40
20201016,강서구,40
20201016,구로구,38
20201016,영등포구,32
20201016,동작구,41
20201016,관악구,34
20201016,금천구,35
20201016,양천구,36
20201016,강남구,32
20201016,서초구,39
20201016,송파구,38
20201016,강동구,47
20201017,중구,33
20201017,종로구,35
20201017,용산구,30
20201017,은평구,23
20201017,서대문구,24
20201017,마포구,27
20201017,광진구,26
20201017,성동구,29
20201017,중랑구,31
20201017,동대문구,28
20201017,성북구,37
20201017,도봉구,25
20201017,강북구,27
20201017,노원구,33
20201017,강서구,32
20201017,구로구,32
20201017,영등포구,29
20201017,동작구,32
20201017,관악구,29
20201017,금천구,27
20201017,양천구,29
20201017,강남구,27
20201017,서초구,35
20201017,송파구,30
20201017,강동구,30
20201018,중구,31
20201018,종로구,29
20201018,용산구,28
20201018,은평구,26
20201018,서대문구,23
20201018,마포구,26
20201018,광진구,25
20201018,성동구,25
20201018,중랑구,25
20201018,동대문구,25
20201018,성북구,30
20201018,도봉구,22
20201018,강북구,29
20201018,노원구,29
20201018,강서구,28
20201018,구로구,29
20201018,영등포구,26
20201018,동작구,31
20201018,관악구,27
20201018,금천구,25
20201018,양천구,30
20201018,강남구,24
20201018,서초구,31
20201018,송파구,27
20201018,강동구,29
20201019,중구,66
20201019,종로구,60
20201019,용산구,48
20201019,은평구,63
20201019,서대문구,59
20201019,마포구,52
20201019,광진구,44
20201019,성동구,46
20201019,중랑구,53
20201019,동대문구,47
20201019,성북구,59
20201019,도봉구,48
20201019,강북구,55
20201019,노원구,50
20201019,강서구,63
20201019,구로구,65
20201019,영등포구,56
20201019,동작구,61
20201019,관악구,58
20201019,금천구,58
20201019,양천구,58
20201019,강남구,45
20201019,서초구,69
20201019,송파구,47
20201019,강동구,55
20201020,중구,75
20201020,종로구,67
20201020,용산구,54
20201020,은평구,55
20201020,서대문구,56
20201020,마포구,62
20201020,광진구,46
20201020,성동구,54
20201020,중랑구,57
20201020,동대문구,53
20201020,성북구,66
20201020,도봉구,49
20201020,강북구,56
20201020,노원구,62
20201020,강서구,77
20201020,구로구,88
20201020,영등포구,69
20201020,동작구,71
20201020,관악구,67
20201020,금천구,62
20201020,양천구,70
20201020,강남구,55
20201020,서초구,91
20201020,송파구,54
20201020,강동구,55
20201021,중구,54
20201021,종로구,44
20201021,용산구,44
20201021,은평구,41
20201021,서대문구,38
20201021,마포구,41
20201021,광진구,35
20201021,성동구,39
20201021,중랑구,38
20201021,동대문구,37
20201021,성북구,44
20201021,도봉구,34
20201021,강북구,43
20201021,노원구,39
20201021,강서구,47
20201021,구로구,53
20201021,영등포구,44
20201021,동작구,48
20201021,관악구,43
20201021,금천구,43
20201021,양천구,47
20201021,강남구,39
20201021,서초구,47
20201021,송파구,40
20201021,강동구,42
20201022,중구,98
20201022,종로구,82
20201022,용산구,77
20201022,은평구,86
20201022,서대문구,78
20201022,마포구,69
20201022,광진구,54
20201022,성동구,67
20201022,중랑구,74
20201022,동대문구,66
20201022,성북구,86
20201022,도봉구,75
20201022,강북구,83
20201022,노원구,73
20201022,강서구,79
20201022,구로구,91
20201022,영등포구,70
20201022,동작구,81
20201022,관악구,70
20201022,금천구,67
20201022,양천구,77
20201022,강남구,69
20201022,서초구,87
20201022,송파구,67
20201022,강동구,79
20201023,중구,30
20201023,종로구,29
20201023,용산구,28
20201023,은평구,28
20201023,서대문구,26
20201023,마포구,23
20201023,광진구,24
20201023,성동구,22
20201023,중랑구,25
20201023,동대문구,22
20201023,성북구,30
20201023,도봉구,22
20201023,강북구,31
20201023,노원구,26
20201023,강서구,23
20201023,구로구,28
20201023,영등포구,23
20201023,동작구,31
20201023,관악구,24
20201023,금천구,23
20201023,양천구,26
20201023,강남구,22
20201023,서초구,26
20201023,송파구,27
20201023,강동구,27
20201024,중구,30
20201024,종로구,28
20201024,용산구,29
20201024,은평구,27
20201024,서대문구,24
20201024,마포구,25
20201024,광진구,24
20201024,성동구,22
20201024,중랑구,23
20201024,동대문구,23
20201024,성북구,28
20201024,도봉구,19
20201024,강북구,28
20201024,노원구,25
20201024,강서구,25
20201024,구로구,27
20201024,영등포구,24
20201024,동작구,30
20201024,관악구,23
20201024,금천구,25
20201024,양천구,25
20201024,강남구,22
20201024,서초구,28
20201024,송파구,26
20201024,강동구,26
20201025,중구,33
20201025,종로구,28
20201025,용산구,30
20201025,은평구,26
20201025,서대문구,23
20201025,마포구,29
20201025,광진구,26
20201025,성동구,26
20201025,중랑구,26
20201025,동대문구,25
20201025,성북구,29
20201025,도봉구,21
20201025,강북구,30
20201025,노원구,28
20201025,강서구,33
20201025,구로구,34
20201025,영등포구,29
20201025,동작구,32
20201025,관악구,31
20201025,금천구,30
20201025,양천구,30
20201025,강남구,25
20201025,서초구,31
20201025,송파구,28
20201025,강동구,29
20201026,중구,60
20201026,종로구,53
20201026,용산구,50
20201026,은평구,50
20201026,서대문구,47
20201026,마포구,43
20201026,광진구,45
20201026,성동구,46
20201026,중랑구,46
20201026,동대문구,45
20201026,성북구,56
20201026,도봉구,44
20201026,강북구,50
20201026,노원구,46
20201026,강서구,52
20201026,구로구,58
20201026,영등포구,47
20201026,동작구,54
20201026,관악구,48
20201026,금천구,47
20201026,양천구,53
20201026,강남구,44
20201026,서초구,58
20201026,송파구,47
20201026,강동구,52
20201027,중구,92
20201027,종로구,79
20201027,용산구,76
20201027,은평구,74
20201027,서대문구,71
20201027,마포구,65
20201027,광진구,70
20201027,성동구,70
20201027,중랑구,77
20201027,동대문구,72
20201027,성북구,80
20201027,도봉구,63
20201027,강북구,78
20201027,노원구,67
20201027,강서구,83
20201027,구로구,91
20201027,영등포구,76
20201027,동작구,77
20201027,관악구,70
20201027,금천구,70
20201027,양천구,82
20201027,강남구,68
20201027,서초구,91
20201027,송파구,70
20201027,강동구,82
20201028,중구,53
20201028,종로구,46
20201028,용산구,53
20201028,은평구,48
20201028,서대문구,44
20201028,마포구,40
20201028,광진구,55
20201028,성동구,46
20201028,중랑구,53
20201028,동대문구,43
20201028,성북구,58
20201028,도봉구,45
20201028,강북구,54
20201028,노원구,52
20201028,강서구,46
20201028,구로구,50
20201028,영등포구,44
20201028,동작구,50
20201028,관악구,44
20201028,금천구,42
20201028,양천구,46
20201028,강남구,42
20201028,서초구,53
20201028,송파구,49
20201028,강동구,65
20201029,중구,39
20201029,종로구,39
20201029,용산구,44
20201029,은평구,32
20201029,서대문구,28
20201029,마포구,35
20201029,광진구,33
20201029,성동구,32
20201029,중랑구,35
20201029,동대문구,33
20201029,성북구,39
20201029,도봉구,30
20201029,강북구,41
20201029,노원구,36
20201029,강서구,38
20201029,구로구,42
20201029,영등포구,35
20201029,동작구,42
20201029,관악구,35
20201029,금천구,40
20201029,양천구,39
20201029,강남구,30
20201029,서초구,38
20201029,송파구,37
20201029,강동구,37
20201030,중구,51
20201030,종로구,47
20201030,용산구,42
20201030,은평구,40
20201030,서대문구,35
20201030,마포구,42
20201030,광진구,36
20201030,성동구,40
20201030,중랑구,39
20201030,동대문구,40
20201030,성북구,47
20201030,도봉구,38
20201030,강북구,44
20201030,노원구,42
20201030,강서구,53
20201030,구로구,54
20201030,영등포구,43
20201030,동작구,46
20201030,관악구,41
20201030,금천구,45
20201030,양천구,46
20201030,강남구,34
20201030,서초구,45
20201030,송파구,43
20201030,강동구,39
20201031,중구,33
20201031,종로구,29
20201031,용산구,34
20201031,은평구,24
20201031,서대문구,23
20201031,마포구,26
20201031,광진구,25
20201031,성동구,24
20201031,중랑구,26
20201031,동대문구,25
20201031,성북구,32
20201031,도봉구,21
20201031,강북구,29
20201031,노원구,28
20201031,강서구,29
20201031,구로구,32
20201031,영등포구,28
20201031,동작구,32
20201031,관악구,27
20201031,금천구,27
20201031,양천구,30
20201031,강남구,24
20201031,서초구,29
20201031,송파구,28
20201031,강동구,32
20201101,중구,47
20201101,종로구,41
20201101,용산구,35
20201101,은평구,34
20201101,서대문구,36
20201101,마포구,34
20201101,광진구,32
20201101,성동구,34
20201101,중랑구,39
20201101,동대문구,38
20201101,성북구,41
20201101,도봉구,31
20201101,강북구,40
20201101,노원구,38
20201101,강서구,44
20201101,구로구,38
20201101,영등포구,39
20201101,동작구,41
20201101,관악구,36
20201101,금천구,42
20201101,양천구,47
20201101,강남구,32
20201101,서초구,39
20201101,송파구,27
20201101,강동구,35
20201102,중구,53
20201102,종로구,50
20201102,용산구,46
20201102,은평구,42
20201102,서대문구,40
20201102,마포구,42
20201102,광진구,41
20201102,성동구,42
20201102,중랑구,44
20201102,동대문구,41
20201102,성북구,46
20201102,도봉구,33
20201102,강북구,44
20201102,노원구,41
20201102,강서구,51
20201102,구로구,50
20201102,영등포구,45
20201102,동작구,50
20201102,관악구,46
20201102,금천구,46
20201102,양천구,49
20201102,강남구,42
20201102,서초구,55
20201102,송파구,42
20201102,강동구,43
20201103,중구,24
20201103,종로구,24
20201103,용산구,23
20201103,은평구,24
20201103,서대문구,19
20201103,마포구,20
20201103,광진구,21
20201103,성동구,18
20201103,중랑구,20
20201103,동대문구,19
20201103,성북구,25
20201103,도봉구,17
20201103,강북구,24
20201103,노원구,22
20201103,강서구,20
20201103,구로구,25
20201103,영등포구,18
20201103,동작구,25
20201103,관악구,17
20201103,금천구,21
20201103,양천구,23
20201103,강남구,17
20201103,서초구,20
20201103,송파구,20
20201103,강동구,23
20201104,중구,34
20201104,종로구,34
20201104,용산구,36
20201104,은평구,31
20201104,서대문구,28
20201104,마포구,25
20201104,광진구,26
20201104,성동구,24
20201104,중랑구,25
20201104,동대문구,26
20201104,성북구,30
20201104,도봉구,22
20201104,강북구,34
20201104,노원구,28
20201104,강서구,32
20201104,구로구,33
20201104,영등포구,26
20201104,동작구,33
20201104,관악구,26
20201104,금천구,31
20201104,양천구,32
20201104,강남구,23
20201104,서초구,29
20201104,송파구,28
20201104,강동구,29
20201105,중구,44
20201105,종로구,41
20201105,용산구,44
20201105,은평구,34
20201105,서대문구,33
20201105,마포구,32
20201105,광진구,33
20201105,성동구,33
20201105,중랑구,33
20201105,동대문구,33
20201105,성북구,40
20201105,도봉구,28
20201105,강북구,38
20201105,노원구,35
20201105,강서구,34
20201105,구로구,40
20201105,영등포구,32
20201105,동작구,38
20201105,관악구,33
20201105,금천구,34
20201105,양천구,36
20201105,강남구,33
20201105,서초구,41
20201105,송파구,36
20201105,강동구,41
20201106,중구,54
20201106,종로구,47
20201106,용산구,46
20201106,은평구,43
20201106,서대문구,41
20201106,마포구,38
20201106,광진구,39
20201106,성동구,40
20201106,중랑구,43
20201106,동대문구,40
20201106,성북구,74
20201106,도봉구,38
20201106,강북구,46
20201106,노원구,42
20201106,강서구,49
20201106,구로구,52
20201106,영등포구,43
20201106,동작구,47
20201106,관악구,40
20201106,금천구,50
20201106,양천구,50
20201106,강남구,38
20201106,서초구,50
20201106,송파구,38
20201106,강동구,46
20201107,중구,97
20201107,종로구,89
20201107,용산구,79
20201107,은평구,90
20201107,서대문구,84
20201107,마포구,72
20201107,광진구,75
20201107,성동구,74
20201107,중랑구,81
20201107,동대문구,75
20201107,성북구,117
20201107,도봉구,75
20201107,강북구,95
20201107,노원구,81
20201107,강서구,85
20201107,구로구,89
20201107,영등포구,77
20201107,동작구,83
20201107,관악구,75
20201107,금천구,86
20201107,양천구,88
20201107,강남구,72
20201107,서초구,92
20201107,송파구,72
20201107,강동구,84
20201108,중구,68
20201108,종로구,67
20201108,용산구,60
20201108,은평구,64
20201108,서대문구,60
20201108,마포구,53
20201108,광진구,56
20201108,성동구,50
20201108,중랑구,55
20201108,동대문구,53
20201108,성북구,94
20201108,도봉구,56
20201108,강북구,71
20201108,노원구,60
20201108,강서구,55
20201108,구로구,70
20201108,영등포구,52
20201108,동작구,66
20201108,관악구,51
20201108,금천구,52
20201108,양천구,58
20201108,강남구,50
20201108,서초구,73
20201108,송파구,56
20201108,강동구,67
20201109,중구,30
20201109,종로구,28
20201109,용산구,37
20201109,은평구,27
20201109,서대문구,25
20201109,마포구,24
20201109,광진구,26
20201109,성동구,23
20201109,중랑구,24
20201109,동대문구,22
20201109,성북구,42
20201109,도봉구,22
20201109,강북구,29
20201109,노원구,25
20201109,강서구,26
20201109,구로구,28
20201109,영등포구,23
20201109,동작구,30
20201109,관악구,23
20201109,금천구,24
20201109,양천구,26
20201109,강남구,21
20201109,서초구,27
20201109,송파구,26
20201109,강동구,31
20201110,중구,27
20201110,종로구,28
20201110,용산구,31
20201110,은평구,23
20201110,서대문구,22
20201110,마포구,24
20201110,광진구,26
20201110,성동구,25
20201110,중랑구,24
20201110,동대문구,24
20201110,성북구,43
20201110,도봉구,22
20201110,강북구,29
20201110,노원구,30
20201110,강서구,32
20201110,구로구,28
20201110,영등포구,25
20201110,동작구,28
20201110,관악구,24
20201110,금천구,31
20201110,양천구,29
20201110,강남구,21
20201110,서초구,25
20201110,송파구,28
20201110,강동구,31
20201111,중구,46
20201111,종로구,43
20201111,용산구,46
20201111,은평구,35
20201111,서대문구,37
20201111,마포구,34
20201111,광진구,34
20201111,성동구,36
20201111,중랑구,35
20201111,동대문구,37
20201111,성북구,64
20201111,도봉구,37
20201111,강북구,44
20201111,노원구,43
20201111,강서구,44
20201111,구로구,45
20201111,영등포구,38
20201111,동작구,43
20201111,관악구,38
20201111,금천구,40
20201111,양천구,44
20201111,강남구,32
20201111,서초구,40
20201111,송파구,41
20201111,강동구,42
20201112,중구,75
20201112,종로구,66
20201112,용산구,69
20201112,은평구,57
20201112,서대문구,59
20201112,마포구,57
20201112,광진구,52
20201112,성동구,56
20201112,중랑구,59
20201112,동대문구,56
20201112,성북구,106
20201112,도봉구,55
20201112,강북구,64
20201112,노원구,61
20201112,강서구,72
20201112,구로구,68
20201112,영등포구,63
20201112,동작구,62
20201112,관악구,53
20201112,금천구,55
20201112,양천구,68
20201112,강남구,51
20201112,서초구,67
20201112,송파구,62
20201112,강동구,63
20201113,중구,86
20201113,종로구,73
20201113,용산구,70
20201113,은평구,64
20201113,서대문구,61
20201113,마포구,66
20201113,광진구,70
20201113,성동구,72
20201113,중랑구,77
20201113,동대문구,65
20201113,성북구,79
20201113,도봉구,56
20201113,강북구,63
20201113,노원구,57
20201113,강서구,91
20201113,구로구,80
20201113,영등포구,79
20201113,동작구,69
20201113,관악구,66
20201113,금천구,78
20201113,양천구,89
20201113,강남구,68
20201113,서초구,83
20201113,송파구,67
20201113,강동구,85
20201114,중구,82
20201114,종로구,67
20201114,용산구,62
20201114,은평구,58
20201114,서대문구,60
20201114,마포구,61
20201114,광진구,59
20201114,성동구,65
20201114,중랑구,66
20201114,동대문구,60
20201114,성북구,72
20201114,도봉구,58
20201114,강북구,73
20201114,노원구,66
20201114,강서구,78
20201114,구로구,77
20201114,영등포구,73
20201114,동작구,73
20201114,관악구,67
20201114,금천구,74
20201114,양천구,82
20201114,강남구,60
20201114,서초구,80
20201114,송파구,64
20201114,강동구,68
20201115,중구,87
20201115,종로구,72
20201115,용산구,68
20201115,은평구,67
20201115,서대문구,68
20201115,마포구,67
20201115,광진구,63
20201115,성동구,64
20201115,중랑구,70
20201115,동대문구,65
20201115,성북구,73
20201115,도봉구,63
20201115,강북구,75
20201115,노원구,68
20201115,강서구,90
20201115,구로구,76
20201115,영등포구,76
20201115,동작구,74
20201115,관악구,66
20201115,금천구,81
20201115,양천구,91
20201115,강남구,62
20201115,서초구,81
20201115,송파구,66
20201115,강동구,76
20201116,중구,81
20201116,종로구,70
20201116,용산구,64
20201116,은평구,61
20201116,서대문구,59
20201116,마포구,67
20201116,광진구,59
20201116,성동구,66
20201116,중랑구,62
20201116,동대문구,63
20201116,성북구,77
20201116,도봉구,58
20201116,강북구,69
20201116,노원구,67
20201116,강서구,85
20201116,구로구,76
20201116,영등포구,69
20201116,동작구,68
20201116,관악구,64
20201116,금천구,62
20201116,양천구,82
20201116,강남구,60
20201116,서초구,82
20201116,송파구,66
20201116,강동구,74
20201117,중구,73
20201117,종로구,62
20201117,용산구,60
20201117,은평구,54
20201117,서대문구,50
20201117,마포구,55
20201117,광진구,54
20201117,성동구,55
20201117,중랑구,60
20201117,동대문구,57
20201117,성북구,70
20201117,도봉구,53
20201117,강북구,67
20201117,노원구,65
20201117,강서구,64
20201117,구로구,63
20201117,영등포구,60
20201117,동작구,64
20201117,관악구,56
20201117,금천구,62
20201117,양천구,65
20201117,강남구,54
20201117,서초구,67
20201117,송파구,59
20201117,강동구,66
20201118,중구,57
20201118,종로구,45
20201118,용산구,36
20201118,은평구,28
20201118,서대문구,30
20201118,마포구,34
20201118,광진구,36
20201118,성동구,40
20201118,중랑구,41
20201118,동대문구,44
20201118,성북구,59
20201118,도봉구,33
20201118,강북구,48
20201118,노원구,41
20201118,강서구,41
20201118,구로구,35
20201118,영등포구,50
20201118,동작구,37
20201118,관악구,38
20201118,금천구,33
20201118,양천구,42
20201118,강남구,43
20201118,서초구,41
20201118,송파구,36
20201118,강동구,43
20201119,중구,20
20201119,종로구,19
20201119,용산구,16
20201119,은평구,15
20201119,서대문구,9
20201119,마포구,15
20201119,광진구,17
20201119,성동구,16
20201119,중랑구,20
20201119,동대문구,17
20201119,성북구,20
20201119,도봉구,10
20201119,강북구,19
20201119,노원구,16
20201119,강서구,19
20201119,구로구,13
20201119,영등포구,21
20201119,동작구,18
20201119,관악구,18
20201119,금천구,19
20201119,양천구,18
20201119,강남구,16
20201119,서초구,13
20201119,송파구,14
20201119,강동구,16
20201120,중구,25
20201120,종로구,23
20201120,용산구,25
20201120,은평구,19
20201120,서대문구,15
20201120,마포구,20
20201120,광진구,21
20201120,성동구,19
20201120,중랑구,21
20201120,동대문구,18
20201120,성북구,26
20201120,도봉구,15
20201120,강북구,26
20201120,노원구,21
20201120,강서구,22
20201120,구로구,21
20201120,영등포구,21
20201120,동작구,26
20201120,관악구,20
20201120,금천구,25
20201120,양천구,34
20201120,강남구,19
20201120,서초구,20
20201120,송파구,22
20201120,강동구,23
20201121,중구,32
20201121,종로구,28
20201121,용산구,31
20201121,은평구,21
20201121,서대문구,19
20201121,마포구,25
20201121,광진구,23
20201121,성동구,23
20201121,중랑구,25
20201121,동대문구,25
20201121,성북구,31
20201121,도봉구,22
20201121,강북구,28
20201121,노원구,27
20201121,강서구,30
20201121,구로구,29
20201121,영등포구,27
20201121,동작구,30
20201121,관악구,27
20201121,금천구,31
20201121,양천구,32
20201121,강남구,22
20201121,서초구,27
20201121,송파구,24
20201121,강동구,26
20201122,중구,31
20201122,종로구,28
20201122,용산구,26
20201122,은평구,25
20201122,서대문구,20
20201122,마포구,24
20201122,광진구,23
20201122,성동구,24
20201122,중랑구,25
20201122,동대문구,25
20201122,성북구,27
20201122,도봉구,18
20201122,강북구,29
20201122,노원구,26
20201122,강서구,27
20201122,구로구,27
20201122,영등포구,26
20201122,동작구,28
20201122,관악구,24
20201122,금천구,28
20201122,양천구,30
20201122,강남구,22
20201122,서초구,26
20201122,송파구,23
20201122,강동구,25
20201123,중구,29
20201123,종로구,27
20201123,용산구,39
20201123,은평구,23
20201123,서대문구,18
20201123,마포구,23
20201123,광진구,24
20201123,성동구,23
20201123,중랑구,24
20201123,동대문구,22
20201123,성북구,27
20201123,도봉구,19
20201123,강북구,29
20201123,노원구,26
20201123,강서구,25
20201123,구로구,24
20201123,영등포구,23
20201123,동작구,29
20201123,관악구,22
20201123,금천구,27
20201123,양천구,28
20201123,강남구,21
20201123,서초구,23
20201123,송파구,24
20201123,강동구,27
20201124,중구,31
20201124,종로구,28
20201124,용산구,34
20201124,은평구,23
20201124,서대문구,21
20201124,마포구,23
20201124,광진구,26
20201124,성동구,25
20201124,중랑구,26
20201124,동대문구,25
20201124,성북구,33
20201124,도봉구,27
20201124,강북구,31
20201124,노원구,29
20201124,강서구,25
20201124,구로구,24
20201124,영등포구,22
20201124,동작구,27
20201124,관악구,22
20201124,금천구,26
20201124,양천구,29
20201124,강남구,22
20201124,서초구,23
20201124,송파구,27
20201124,강동구,31
20201125,중구,40
20201125,종로구,38
20201125,용산구,39
20201125,은평구,30
20201125,서대문구,30
20201125,마포구,31
20201125,광진구,35
20201125,성동구,35
20201125,중랑구,38
20201125,동대문구,36
20201125,성북구,45
20201125,도봉구,39
20201125,강북구,41
20201125,노원구,41
20201125,강서구,41
20201125,구로구,37
20201125,영등포구,33
20201125,동작구,35
20201125,관악구,31
20201125,금천구,38
20201125,양천구,39
20201125,강남구,33
20201125,서초구,39
20201125,송파구,37
20201125,강동구,46
20201126,중구,69
20201126,종로구,58
20201126,용산구,64
20201126,은평구,53
20201126,서대문구,52
20201126,마포구,50
20201126,광진구,49
20201126,성동구,53
20201126,중랑구,54
20201126,동대문구,52
20201126,성북구,61
20201126,도봉구,57
20201126,강북구,63
20201126,노원구,60
20201126,강서구,66
20201126,구로구,65
20201126,영등포구,57
20201126,동작구,62
20201126,관악구,51
20201126,금천구,64
20201126,양천구,67
20201126,강남구,49
20201126,서초구,65
20201126,송파구,48
20201126,강동구,55
20201127,중구,52
20201127,종로구,45
20201127,용산구,51
20201127,은평구,41
20201127,서대문구,38
20201127,마포구,41
20201127,광진구,40
20201127,성동구,39
20201127,중랑구,42
20201127,동대문구,39
20201127,성북구,45
20201127,도봉구,36
20201127,강북구,45
20201127,노원구,43
20201127,강서구,49
20201127,구로구,43
20201127,영등포구,41
20201127,동작구,46
20201127,관악구,36
20201127,금천구,43
20201127,양천구,50
20201127,강남구,37
20201127,서초구,44
20201127,송파구,42
20201127,강동구,47
20201128,중구,26
20201128,종로구,24
20201128,용산구,29
20201128,은평구,20
20201128,서대문구,17
20201128,마포구,20
20201128,광진구,20
20201128,성동구,19
20201128,중랑구,22
20201128,동대문구,19
20201128,성북구,25
20201128,도봉구,19
20201128,강북구,28
20201128,노원구,24
20201128,강서구,24
20201128,구로구,22
20201128,영등포구,20
20201128,동작구,27
20201128,관악구,20
20201128,금천구,25
20201128,양천구,26
20201128,강남구,18
20201128,서초구,21
20201128,송파구,22
20201128,강동구,25
20201129,중구,31
20201129,종로구,26
20201129,용산구,35
20201129,은평구,23
20201129,서대문구,20
20201129,마포구,23
20201129,광진구,23
20201129,성동구,23
20201129,중랑구,25
20201129,동대문구,22
20201129,성북구,27
20201129,도봉구,23
20201129,강북구,28
20201129,노원구,27
20201129,강서구,27
20201129,구로구,25
20201129,영등포구,24
20201129,동작구,28
20201129,관악구,22
20201129,금천구,27
20201129,양천구,28
20201129,강남구,21
20201129,서초구,23
20201129,송파구,24
20201129,강동구,28
20201130,중구,30
20201130,종로구,28
20201130,용산구,32
20201130,은평구,25
20201130,서대문구,22
20201130,마포구,23
20201130,광진구,23
20201130,성동구,24
20201130,중랑구,25
20201130,동대문구,24
20201130,성북구,31
20201130,도봉구,24
