기준연월,시군구코드,광역시도명,시군구명,총인구수
202002,41430,경기도,의왕시,5069
202003,41430,경기도,의왕시,5119
202004,41430,경기도,의왕시,5125
202005,41430,경기도,의왕시,5157
202006,41430,경기도,의왕시,5135
202001,41430,경기도,의왕시,3869
202002,41430,경기도,의왕시,3889
202003,41430,경기도,의왕시,3896
202004,41430,경기도,의왕시,3887
202005,41430,경기도,의왕시,3871
202006,41430,경기도,의왕시,3869
202001,41430,경기도,의왕시,2663
202002,41430,경기도,의왕시,2663
202003,41430,경기도,의왕시,2667
202004,41430,경기도,의왕시,2684
202005,41430,경기도,의왕시,2673
202006,41430,경기도,의왕시,2662
202001,41430,경기도,의왕시,1451
202002,41430,경기도,의왕시,1472
202003,41430,경기도,의왕시,1488
202004,41430,경기도,의왕시,1497
202005,41430,경기도,의왕시,1501
202006,41430,경기도,의왕시,1492
202001,41430,경기도,의왕시,560
202002,41430,경기도,의왕시,566
202003,41430,경기도,의왕시,572
202004,41430,경기도,의왕시,564
202005,41430,경기도,의왕시,550
202006,41430,경기도,의왕시,546
202001,41430,경기도,의왕시,143
202002,41430,경기도,의왕시,145
202003,41430,경기도,의왕시,146
202004,41430,경기도,의왕시,147
202005,41430,경기도,의왕시,150
202006,41430,경기도,의왕시,145
202001,41430,경기도,의왕시,47
202002,41430,경기도,의왕시,47
202003,41430,경기도,의왕시,49
202004,41430,경기도,의왕시,52
202005,41430,경기도,의왕시,52
202006,41430,경기도,의왕시,53
202001,41450,경기도,하남시,13593
202002,41450,경기도,하남시,13611
202003,41450,경기도,하남시,13617
202004,41450,경기도,하남시,13676
202005,41450,경기도,하남시,13658
202006,41450,경기도,하남시,13665
202001,41450,경기도,하남시,16016
202002,41450,경기도,하남시,16132
202003,41450,경기도,하남시,16236
202004,41450,경기도,하남시,16373
202005,41450,경기도,하남시,16445
202006,41450,경기도,하남시,16556
202001,41450,경기도,하남시,12355
202002,41450,경기도,하남시,12454
202003,41450,경기도,하남시,12609
202004,41450,경기도,하남시,12765
202005,41450,경기도,하남시,12874
202006,41450,경기도,하남시,12960
202001,41450,경기도,하남시,11374
202002,41450,경기도,하남시,11381
202003,41450,경기도,하남시,11379
202004,41450,경기도,하남시,11414
202005,41450,경기도,하남시,11397
202006,41450,경기도,하남시,11388
202001,41450,경기도,하남시,14579
202002,41450,경기도,하남시,14657
202003,41450,경기도,하남시,14720
202004,41450,경기도,하남시,14865
202005,41450,경기도,하남시,14930
202006,41450,경기도,하남시,14965
202001,41450,경기도,하남시,17898
202002,41450,경기도,하남시,18065
202003,41450,경기도,하남시,18483
202004,41450,경기도,하남시,18649
202005,41450,경기도,하남시,18823
202006,41450,경기도,하남시,19132
202001,41450,경기도,하남시,19541
202002,41450,경기도,하남시,19751
202003,41450,경기도,하남시,20017
202004,41450,경기도,하남시,20215
202005,41450,경기도,하남시,20429
202006,41450,경기도,하남시,20667
202001,41450,경기도,하남시,27352
202002,41450,경기도,하남시,27386
202003,41450,경기도,하남시,27535
202004,41450,경기도,하남시,27720
202005,41450,경기도,하남시,27790
202006,41450,경기도,하남시,27915
202001,41450,경기도,하남시,24829
202002,41450,경기도,하남시,25279
202003,41450,경기도,하남시,25518
202004,41450,경기도,하남시,25752
202005,41450,경기도,하남시,25993
202006,41450,경기도,하남시,26229
202001,41450,경기도,하남시,22671
202002,41450,경기도,하남시,22811
202003,41450,경기도,하남시,22945
202004,41450,경기도,하남시,23133
202005,41450,경기도,하남시,23196
202006,41450,경기도,하남시,23310
202001,41450,경기도,하남시,19825
202002,41450,경기도,하남시,19883
202003,41450,경기도,하남시,19910
202004,41450,경기도,하남시,20081
202005,41450,경기도,하남시,20255
202006,41450,경기도,하남시,20401
202001,41450,경기도,하남시,20596
202002,41450,경기도,하남시,20657
202003,41450,경기도,하남시,20693
202004,41450,경기도,하남시,20704
202005,41450,경기도,하남시,20758
202006,41450,경기도,하남시,20697
202001,41450,경기도,하남시,19060
202002,41450,경기도,하남시,19099
202003,41450,경기도,하남시,19123
202004,41450,경기도,하남시,19248
202005,41450,경기도,하남시,19373
202006,41450,경기도,하남시,19693
202001,41450,경기도,하남시,12861
202002,41450,경기도,하남시,13024
202003,41450,경기도,하남시,13201
202004,41450,경기도,하남시,13392
202005,41450,경기도,하남시,13566
202006,41450,경기도,하남시,13622
202001,41450,경기도,하남시,9060
202002,41450,경기도,하남시,9122
202003,41450,경기도,하남시,9232
202004,41450,경기도,하남시,9312
202005,41450,경기도,하남시,9374
202006,41450,경기도,하남시,9456
202001,41450,경기도,하남시,5722
202002,41450,경기도,하남시,5741
202003,41450,경기도,하남시,5797
202004,41450,경기도,하남시,5853
202005,41450,경기도,하남시,5971
202006,41450,경기도,하남시,6043
202001,41450,경기도,하남시,3481
202002,41450,경기도,하남시,3531
202003,41450,경기도,하남시,3564
202004,41450,경기도,하남시,3587
202005,41450,경기도,하남시,3603
202006,41450,경기도,하남시,3638
202001,41450,경기도,하남시,1739
202002,41450,경기도,하남시,1754
202003,41450,경기도,하남시,1788
202004,41450,경기도,하남시,1809
202005,41450,경기도,하남시,1828
202006,41450,경기도,하남시,1833
202001,41450,경기도,하남시,723
202002,41450,경기도,하남시,727
202003,41450,경기도,하남시,740
202004,41450,경기도,하남시,747
202005,41450,경기도,하남시,747
202006,41450,경기도,하남시,756
202001,41450,경기도,하남시,208
202002,41450,경기도,하남시,212
202003,41450,경기도,하남시,214
202004,41450,경기도,하남시,211
202005,41450,경기도,하남시,212
202006,41450,경기도,하남시,209
202001,41450,경기도,하남시,104
202002,41450,경기도,하남시,107
202003,41450,경기도,하남시,110
202004,41450,경기도,하남시,115
202005,41450,경기도,하남시,118
202006,41450,경기도,하남시,121
202001,41461,경기도,용인시 처인구,9678
202002,41461,경기도,용인시 처인구,9600
202003,41461,경기도,용인시 처인구,9501
202004,41461,경기도,용인시 처인구,9429
202005,41461,경기도,용인시 처인구,9317
202006,41461,경기도,용인시 처인구,9262
202001,41461,경기도,용인시 처인구,12473
202002,41461,경기도,용인시 처인구,12445
202003,41461,경기도,용인시 처인구,12435
202004,41461,경기도,용인시 처인구,12432
202005,41461,경기도,용인시 처인구,12448
202006,41461,경기도,용인시 처인구,12435
202001,41461,경기도,용인시 처인구,12178
202002,41461,경기도,용인시 처인구,12184
202003,41461,경기도,용인시 처인구,12181
202004,41461,경기도,용인시 처인구,12180
202005,41461,경기도,용인시 처인구,12155
202006,41461,경기도,용인시 처인구,12196
202001,41461,경기도,용인시 처인구,13083
202002,41461,경기도,용인시 처인구,12987
202003,41461,경기도,용인시 처인구,12879
202004,41461,경기도,용인시 처인구,12839
202005,41461,경기도,용인시 처인구,13810
202006,41461,경기도,용인시 처인구,14479
202001,41461,경기도,용인시 처인구,16905
202002,41461,경기도,용인시 처인구,16972
202003,41461,경기도,용인시 처인구,17032
202004,41461,경기도,용인시 처인구,17101
202005,41461,경기도,용인시 처인구,17205
202006,41461,경기도,용인시 처인구,17319
202001,41461,경기도,용인시 처인구,16363
202002,41461,경기도,용인시 처인구,16307
202003,41461,경기도,용인시 처인구,16439
202004,41461,경기도,용인시 처인구,16523
202005,41461,경기도,용인시 처인구,16592
202006,41461,경기도,용인시 처인구,16665
202001,41461,경기도,용인시 처인구,14605
202002,41461,경기도,용인시 처인구,14540
202003,41461,경기도,용인시 처인구,14536
202004,41461,경기도,용인시 처인구,14532
202005,41461,경기도,용인시 처인구,14517
202006,41461,경기도,용인시 처인구,14557
202001,41461,경기도,용인시 처인구,20113
202002,41461,경기도,용인시 처인구,20060
202003,41461,경기도,용인시 처인구,19911
202004,41461,경기도,용인시 처인구,19842
202005,41461,경기도,용인시 처인구,19778
202006,41461,경기도,용인시 처인구,19701
202001,41461,경기도,용인시 처인구,20502
202002,41461,경기도,용인시 처인구,20472
202003,41461,경기도,용인시 처인구,20442
202004,41461,경기도,용인시 처인구,20418
202005,41461,경기도,용인시 처인구,20437
202006,41461,경기도,용인시 처인구,20525
202001,41461,경기도,용인시 처인구,22857
202002,41461,경기도,용인시 처인구,22951
202003,41461,경기도,용인시 처인구,22955
202004,41461,경기도,용인시 처인구,22924
202005,41461,경기도,용인시 처인구,22846
202006,41461,경기도,용인시 처인구,22887
202001,41461,경기도,용인시 처인구,21795
202002,41461,경기도,용인시 처인구,21746
202003,41461,경기도,용인시 처인구,21773
202004,41461,경기도,용인시 처인구,21816
202005,41461,경기도,용인시 처인구,21877
202006,41461,경기도,용인시 처인구,21944
202001,41461,경기도,용인시 처인구,20758
202002,41461,경기도,용인시 처인구,20825
202003,41461,경기도,용인시 처인구,20822
202004,41461,경기도,용인시 처인구,20854
202005,41461,경기도,용인시 처인구,20912
202006,41461,경기도,용인시 처인구,20842
202001,41461,경기도,용인시 처인구,17181
202002,41461,경기도,용인시 처인구,17298
202003,41461,경기도,용인시 처인구,17344
202004,41461,경기도,용인시 처인구,17429
202005,41461,경기도,용인시 처인구,17491
202006,41461,경기도,용인시 처인구,17619
202001,41461,경기도,용인시 처인구,11601
202002,41461,경기도,용인시 처인구,11771
202003,41461,경기도,용인시 처인구,12001
202004,41461,경기도,용인시 처인구,12067
202005,41461,경기도,용인시 처인구,12140
202006,41461,경기도,용인시 처인구,12228
202001,41461,경기도,용인시 처인구,8723
202002,41461,경기도,용인시 처인구,8718
202003,41461,경기도,용인시 처인구,8754
202004,41461,경기도,용인시 처인구,8785
202005,41461,경기도,용인시 처인구,8806
202006,41461,경기도,용인시 처인구,8817
202001,41461,경기도,용인시 처인구,6822
202002,41461,경기도,용인시 처인구,6808
202003,41461,경기도,용인시 처인구,6846
202004,41461,경기도,용인시 처인구,6903
202005,41461,경기도,용인시 처인구,6966
202006,41461,경기도,용인시 처인구,7016
202001,41461,경기도,용인시 처인구,4724
202002,41461,경기도,용인시 처인구,4754
202003,41461,경기도,용인시 처인구,4772
202004,41461,경기도,용인시 처인구,4777
202005,41461,경기도,용인시 처인구,4762
202006,41461,경기도,용인시 처인구,4742
202001,41461,경기도,용인시 처인구,2397
202002,41461,경기도,용인시 처인구,2400
202003,41461,경기도,용인시 처인구,2436
202004,41461,경기도,용인시 처인구,2462
202005,41461,경기도,용인시 처인구,2489
202006,41461,경기도,용인시 처인구,2493
202001,41461,경기도,용인시 처인구,859
202002,41461,경기도,용인시 처인구,865
202003,41461,경기도,용인시 처인구,873
202004,41461,경기도,용인시 처인구,878
202005,41461,경기도,용인시 처인구,886
202006,41461,경기도,용인시 처인구,895
202001,41461,경기도,용인시 처인구,209
202002,41461,경기도,용인시 처인구,209
202003,41461,경기도,용인시 처인구,215
202004,41461,경기도,용인시 처인구,223
202005,41461,경기도,용인시 처인구,226
202006,41461,경기도,용인시 처인구,226
202001,41461,경기도,용인시 처인구,70
202002,41461,경기도,용인시 처인구,70
202003,41461,경기도,용인시 처인구,69
202004,41461,경기도,용인시 처인구,69
202005,41461,경기도,용인시 처인구,69
202006,41461,경기도,용인시 처인구,70
202001,41463,경기도,용인시 기흥구,19172
202002,41463,경기도,용인시 기흥구,18974
202003,41463,경기도,용인시 기흥구,18780
202004,41463,경기도,용인시 기흥구,18625
202005,41463,경기도,용인시 기흥구,18482
202006,41463,경기도,용인시 기흥구,18380
202001,41463,경기도,용인시 기흥구,26375
202002,41463,경기도,용인시 기흥구,26342
202003,41463,경기도,용인시 기흥구,26318
202004,41463,경기도,용인시 기흥구,26194
202005,41463,경기도,용인시 기흥구,26147
202006,41463,경기도,용인시 기흥구,26066
202001,41463,경기도,용인시 기흥구,25961
202002,41463,경기도,용인시 기흥구,25888
202003,41463,경기도,용인시 기흥구,25848
202004,41463,경기도,용인시 기흥구,25894
202005,41463,경기도,용인시 기흥구,25935
202006,41463,경기도,용인시 기흥구,26025
202001,41463,경기도,용인시 기흥구,25698
202002,41463,경기도,용인시 기흥구,25636
202003,41463,경기도,용인시 기흥구,25520
202004,41463,경기도,용인시 기흥구,25453
202005,41463,경기도,용인시 기흥구,25375
202006,41463,경기도,용인시 기흥구,25292
202001,41463,경기도,용인시 기흥구,27852
202002,41463,경기도,용인시 기흥구,28014
202003,41463,경기도,용인시 기흥구,28252
202004,41463,경기도,용인시 기흥구,28465
202005,41463,경기도,용인시 기흥구,28594
202006,41463,경기도,용인시 기흥구,28662
202001,41463,경기도,용인시 기흥구,26068
202002,41463,경기도,용인시 기흥구,26164
202003,41463,경기도,용인시 기흥구,26572
202004,41463,경기도,용인시 기흥구,26865
202005,41463,경기도,용인시 기흥구,27000
202006,41463,경기도,용인시 기흥구,27111
202001,41463,경기도,용인시 기흥구,25126
202002,41463,경기도,용인시 기흥구,25142
202003,41463,경기도,용인시 기흥구,25144
202004,41463,경기도,용인시 기흥구,25276
202005,41463,경기도,용인시 기흥구,25326
202006,41463,경기도,용인시 기흥구,25366
202001,41463,경기도,용인시 기흥구,37059
202002,41463,경기도,용인시 기흥구,36772
202003,41463,경기도,용인시 기흥구,36630
202004,41463,경기도,용인시 기흥구,36415
202005,41463,경기도,용인시 기흥구,36222
202006,41463,경기도,용인시 기흥구,36089
202001,41463,경기도,용인시 기흥구,40245
202002,41463,경기도,용인시 기흥구,40306
202003,41463,경기도,용인시 기흥구,40198
202004,41463,경기도,용인시 기흥구,40159
202005,41463,경기도,용인시 기흥구,40118
202006,41463,경기도,용인시 기흥구,40145
202001,41463,경기도,용인시 기흥구,44619
202002,41463,경기도,용인시 기흥구,44626
202003,41463,경기도,용인시 기흥구,44582
202004,41463,경기도,용인시 기흥구,44542
202005,41463,경기도,용인시 기흥구,44469
202006,41463,경기도,용인시 기흥구,44374
202001,41463,경기도,용인시 기흥구,35381
202002,41463,경기도,용인시 기흥구,35617
202003,41463,경기도,용인시 기흥구,35780
202004,41463,경기도,용인시 기흥구,36040
202005,41463,경기도,용인시 기흥구,36222
202006,41463,경기도,용인시 기흥구,36525
202001,41463,경기도,용인시 기흥구,27889
202002,41463,경기도,용인시 기흥구,28149
202003,41463,경기도,용인시 기흥구,28290
202004,41463,경기도,용인시 기흥구,28423
202005,41463,경기도,용인시 기흥구,28613
202006,41463,경기도,용인시 기흥구,28528
202001,41463,경기도,용인시 기흥구,22404
202002,41463,경기도,용인시 기흥구,22522
202003,41463,경기도,용인시 기흥구,22567
202004,41463,경기도,용인시 기흥구,22684
202005,41463,경기도,용인시 기흥구,22721
202006,41463,경기도,용인시 기흥구,22972
202001,41463,경기도,용인시 기흥구,16364
202002,41463,경기도,용인시 기흥구,16508
202003,41463,경기도,용인시 기흥구,16832
202004,41463,경기도,용인시 기흥구,16968
202005,41463,경기도,용인시 기흥구,17049
202006,41463,경기도,용인시 기흥구,17061
202001,41463,경기도,용인시 기흥구,14304
202002,41463,경기도,용인시 기흥구,14370
202003,41463,경기도,용인시 기흥구,14476
202004,41463,경기도,용인시 기흥구,14507
202005,41463,경기도,용인시 기흥구,14553
202006,41463,경기도,용인시 기흥구,14627
202001,41463,경기도,용인시 기흥구,11065
202002,41463,경기도,용인시 기흥구,11114
202003,41463,경기도,용인시 기흥구,11199
202004,41463,경기도,용인시 기흥구,11289
202005,41463,경기도,용인시 기흥구,11367
202006,41463,경기도,용인시 기흥구,11458
202001,41463,경기도,용인시 기흥구,6813
202002,41463,경기도,용인시 기흥구,6866
202003,41463,경기도,용인시 기흥구,6940
202004,41463,경기도,용인시 기흥구,6975
202005,41463,경기도,용인시 기흥구,7070
202006,41463,경기도,용인시 기흥구,7110
202001,41463,경기도,용인시 기흥구,3145
202002,41463,경기도,용인시 기흥구,3189
202003,41463,경기도,용인시 기흥구,3240
202004,41463,경기도,용인시 기흥구,3304
202005,41463,경기도,용인시 기흥구,3361
202006,41463,경기도,용인시 기흥구,3396
202001,41463,경기도,용인시 기흥구,1235
202002,41463,경기도,용인시 기흥구,1237
202003,41463,경기도,용인시 기흥구,1253
202004,41463,경기도,용인시 기흥구,1274
202005,41463,경기도,용인시 기흥구,1279
202006,41463,경기도,용인시 기흥구,1281
202001,41463,경기도,용인시 기흥구,311
202002,41463,경기도,용인시 기흥구,312
202003,41463,경기도,용인시 기흥구,309
202004,41463,경기도,용인시 기흥구,309
202005,41463,경기도,용인시 기흥구,302
202006,41463,경기도,용인시 기흥구,295
202001,41463,경기도,용인시 기흥구,60
202002,41463,경기도,용인시 기흥구,63
202003,41463,경기도,용인시 기흥구,60
202004,41463,경기도,용인시 기흥구,64
202005,41463,경기도,용인시 기흥구,69
202006,41463,경기도,용인시 기흥구,68
202001,41465,경기도,용인시 수지구,15548
202002,41465,경기도,용인시 수지구,15604
202003,41465,경기도,용인시 수지구,15538
202004,41465,경기도,용인시 수지구,15582
202005,41465,경기도,용인시 수지구,15555
202006,41465,경기도,용인시 수지구,15429
202001,41465,경기도,용인시 수지구,21822
202002,41465,경기도,용인시 수지구,22029
202003,41465,경기도,용인시 수지구,22058
202004,41465,경기도,용인시 수지구,22167
202005,41465,경기도,용인시 수지구,22207
202006,41465,경기도,용인시 수지구,22248
202001,41465,경기도,용인시 수지구,22631
202002,41465,경기도,용인시 수지구,22790
202003,41465,경기도,용인시 수지구,22762
202004,41465,경기도,용인시 수지구,22801
202005,41465,경기도,용인시 수지구,22867
202006,41465,경기도,용인시 수지구,22913
202001,41465,경기도,용인시 수지구,23241
202002,41465,경기도,용인시 수지구,23141
202003,41465,경기도,용인시 수지구,23076
202004,41465,경기도,용인시 수지구,23002
202005,41465,경기도,용인시 수지구,22868
202006,41465,경기도,용인시 수지구,22756
202001,41465,경기도,용인시 수지구,23196
202002,41465,경기도,용인시 수지구,23203
202003,41465,경기도,용인시 수지구,23280
202004,41465,경기도,용인시 수지구,23429
202005,41465,경기도,용인시 수지구,23500
202006,41465,경기도,용인시 수지구,23534
202001,41465,경기도,용인시 수지구,22233
202002,41465,경기도,용인시 수지구,22071
202003,41465,경기도,용인시 수지구,22329
202004,41465,경기도,용인시 수지구,22536
202005,41465,경기도,용인시 수지구,22589
202006,41465,경기도,용인시 수지구,22657
202001,41465,경기도,용인시 수지구,21457
202002,41465,경기도,용인시 수지구,21561
202003,41465,경기도,용인시 수지구,21710
202004,41465,경기도,용인시 수지구,22018
202005,41465,경기도,용인시 수지구,22136
202006,41465,경기도,용인시 수지구,22117
202001,41465,경기도,용인시 수지구,30577
202002,41465,경기도,용인시 수지구,30642
202003,41465,경기도,용인시 수지구,30597
202004,41465,경기도,용인시 수지구,30718
202005,41465,경기도,용인시 수지구,30665
202006,41465,경기도,용인시 수지구,30569
202001,41465,경기도,용인시 수지구,34493
202002,41465,경기도,용인시 수지구,34776
202003,41465,경기도,용인시 수지구,34644
202004,41465,경기도,용인시 수지구,34758
202005,41465,경기도,용인시 수지구,34750
202006,41465,경기도,용인시 수지구,34810
202001,41465,경기도,용인시 수지구,38090
202002,41465,경기도,용인시 수지구,38123
202003,41465,경기도,용인시 수지구,38071
202004,41465,경기도,용인시 수지구,38122
202005,41465,경기도,용인시 수지구,38149
202006,41465,경기도,용인시 수지구,38130
202001,41465,경기도,용인시 수지구,29782
202002,41465,경기도,용인시 수지구,30012
202003,41465,경기도,용인시 수지구,30134
202004,41465,경기도,용인시 수지구,30333
202005,41465,경기도,용인시 수지구,30486
202006,41465,경기도,용인시 수지구,30632
202001,41465,경기도,용인시 수지구,23012
202002,41465,경기도,용인시 수지구,23112
202003,41465,경기도,용인시 수지구,23269
202004,41465,경기도,용인시 수지구,23386
202005,41465,경기도,용인시 수지구,23424
202006,41465,경기도,용인시 수지구,23416
202001,41465,경기도,용인시 수지구,18063
202002,41465,경기도,용인시 수지구,18191
202003,41465,경기도,용인시 수지구,18143
202004,41465,경기도,용인시 수지구,18197
202005,41465,경기도,용인시 수지구,18299
202006,41465,경기도,용인시 수지구,18466
202001,41465,경기도,용인시 수지구,13770
202002,41465,경기도,용인시 수지구,13935
202003,41465,경기도,용인시 수지구,14134
202004,41465,경기도,용인시 수지구,14232
202005,41465,경기도,용인시 수지구,14300
202006,41465,경기도,용인시 수지구,14358
202001,41465,경기도,용인시 수지구,12822
202002,41465,경기도,용인시 수지구,12872
202003,41465,경기도,용인시 수지구,12912
202004,41465,경기도,용인시 수지구,12947
202005,41465,경기도,용인시 수지구,12948
202006,41465,경기도,용인시 수지구,12977
202001,41465,경기도,용인시 수지구,9858
202002,41465,경기도,용인시 수지구,9873
202003,41465,경기도,용인시 수지구,9931
202004,41465,경기도,용인시 수지구,9989
202005,41465,경기도,용인시 수지구,10091
202006,41465,경기도,용인시 수지구,10156
202001,41465,경기도,용인시 수지구,5843
202002,41465,경기도,용인시 수지구,5921
202003,41465,경기도,용인시 수지구,5953
202004,41465,경기도,용인시 수지구,6001
202005,41465,경기도,용인시 수지구,6034
202006,41465,경기도,용인시 수지구,6057
202001,41465,경기도,용인시 수지구,2649
202002,41465,경기도,용인시 수지구,2665
202003,41465,경기도,용인시 수지구,2720
202004,41465,경기도,용인시 수지구,2733
202005,41465,경기도,용인시 수지구,2765
202006,41465,경기도,용인시 수지구,2776
202001,41465,경기도,용인시 수지구,1012
202002,41465,경기도,용인시 수지구,1032
202003,41465,경기도,용인시 수지구,1035
202004,41465,경기도,용인시 수지구,1037
202005,41465,경기도,용인시 수지구,1032
202006,41465,경기도,용인시 수지구,1044
202001,41465,경기도,용인시 수지구,251
202002,41465,경기도,용인시 수지구,256
202003,41465,경기도,용인시 수지구,258
202004,41465,경기도,용인시 수지구,269
202005,41465,경기도,용인시 수지구,266
202006,41465,경기도,용인시 수지구,266
202001,41465,경기도,용인시 수지구,48
202002,41465,경기도,용인시 수지구,48
202003,41465,경기도,용인시 수지구,53
202004,41465,경기도,용인시 수지구,54
202005,41465,경기도,용인시 수지구,53
202006,41465,경기도,용인시 수지구,55
202001,41480,경기도,파주시,19496
202002,41480,경기도,파주시,19386
202003,41480,경기도,파주시,19269
202004,41480,경기도,파주시,19120
202005,41480,경기도,파주시,18944
202006,41480,경기도,파주시,18832
202001,41480,경기도,파주시,25565
202002,41480,경기도,파주시,25539
202003,41480,경기도,파주시,25562
202004,41480,경기도,파주시,25592
202005,41480,경기도,파주시,25624
202006,41480,경기도,파주시,25649
202001,41480,경기도,파주시,24227
202002,41480,경기도,파주시,24237
202003,41480,경기도,파주시,24332
202004,41480,경기도,파주시,24403
202005,41480,경기도,파주시,24413
202006,41480,경기도,파주시,24457
202001,41480,경기도,파주시,24350
202002,41480,경기도,파주시,24185
202003,41480,경기도,파주시,24029
202004,41480,경기도,파주시,23976
202005,41480,경기도,파주시,23882
202006,41480,경기도,파주시,23840
202001,41480,경기도,파주시,26225
202002,41480,경기도,파주시,26203
202003,41480,경기도,파주시,26284
202004,41480,경기도,파주시,26369
202005,41480,경기도,파주시,26440
202006,41480,경기도,파주시,26458
202001,41480,경기도,파주시,29010
202002,41480,경기도,파주시,28849
202003,41480,경기도,파주시,29093
202004,41480,경기도,파주시,29181
202005,41480,경기도,파주시,29146
202006,41480,경기도,파주시,29219
202001,41480,경기도,파주시,29843
202002,41480,경기도,파주시,29668
202003,41480,경기도,파주시,29580
202004,41480,경기도,파주시,29552
202005,41480,경기도,파주시,29523
202006,41480,경기도,파주시,29441
202001,41480,경기도,파주시,37611
202002,41480,경기도,파주시,37438
202003,41480,경기도,파주시,37364
202004,41480,경기도,파주시,37307
202005,41480,경기도,파주시,37176
202006,41480,경기도,파주시,37060
202001,41480,경기도,파주시,37124
202002,41480,경기도,파주시,37193
202003,41480,경기도,파주시,37184
202004,41480,경기도,파주시,37274
202005,41480,경기도,파주시,37296
202006,41480,경기도,파주시,37365
202001,41480,경기도,파주시,42042
202002,41480,경기도,파주시,41999
202003,41480,경기도,파주시,41976
202004,41480,경기도,파주시,41883
202005,41480,경기도,파주시,41813
202006,41480,경기도,파주시,41889
202001,41480,경기도,파주시,36537
202002,41480,경기도,파주시,36665
202003,41480,경기도,파주시,36713
202004,41480,경기도,파주시,36865
202005,41480,경기도,파주시,37029
202006,41480,경기도,파주시,37249
202001,41480,경기도,파주시,33227
202002,41480,경기도,파주시,33340
202003,41480,경기도,파주시,33363
202004,41480,경기도,파주시,33521
202005,41480,경기도,파주시,33626
202006,41480,경기도,파주시,33528
202001,41480,경기도,파주시,27705
202002,41480,경기도,파주시,27754
202003,41480,경기도,파주시,27803
202004,41480,경기도,파주시,27937
202005,41480,경기도,파주시,27995
202006,41480,경기도,파주시,28296
202001,41480,경기도,파주시,17662
202002,41480,경기도,파주시,17891
202003,41480,경기도,파주시,18281
202004,41480,경기도,파주시,18426
202005,41480,경기도,파주시,18577
202006,41480,경기도,파주시,18678
202001,41480,경기도,파주시,15014
202002,41480,경기도,파주시,15040
202003,41480,경기도,파주시,15041
202004,41480,경기도,파주시,15054
202005,41480,경기도,파주시,15042
202006,41480,경기도,파주시,15066
202001,41480,경기도,파주시,13069
202002,41480,경기도,파주시,13061
202003,41480,경기도,파주시,13118
202004,41480,경기도,파주시,13199
202005,41480,경기도,파주시,13273
202006,41480,경기도,파주시,13302
202001,41480,경기도,파주시,8959
202002,41480,경기도,파주시,9015
202003,41480,경기도,파주시,9076
202004,41480,경기도,파주시,9131
202005,41480,경기도,파주시,9170
202006,41480,경기도,파주시,9200
202001,41480,경기도,파주시,4201
202002,41480,경기도,파주시,4259
202003,41480,경기도,파주시,4308
202004,41480,경기도,파주시,4324
202005,41480,경기도,파주시,4358
202006,41480,경기도,파주시,4378
202001,41480,경기도,파주시,1530
202002,41480,경기도,파주시,1542
202003,41480,경기도,파주시,1549
202004,41480,경기도,파주시,1577
202005,41480,경기도,파주시,1568
202006,41480,경기도,파주시,1591
202001,41480,경기도,파주시,384
202002,41480,경기도,파주시,376
202003,41480,경기도,파주시,379
202004,41480,경기도,파주시,381
202005,41480,경기도,파주시,384
202006,41480,경기도,파주시,384
202001,41480,경기도,파주시,180
202002,41480,경기도,파주시,187
202003,41480,경기도,파주시,190
202004,41480,경기도,파주시,190
202005,41480,경기도,파주시,192
202006,41480,경기도,파주시,191
202001,41500,경기도,이천시,8818
202002,41500,경기도,이천시,8744
202003,41500,경기도,이천시,8641
202004,41500,경기도,이천시,8562
202005,41500,경기도,이천시,8474
202006,41500,경기도,이천시,8390
202001,41500,경기도,이천시,11052
202002,41500,경기도,이천시,11021
202003,41500,경기도,이천시,11047
202004,41500,경기도,이천시,11040
202005,41500,경기도,이천시,11042
202006,41500,경기도,이천시,11042
202001,41500,경기도,이천시,10755
202002,41500,경기도,이천시,10775
202003,41500,경기도,이천시,10772
202004,41500,경기도,이천시,10783
202005,41500,경기도,이천시,10766
202006,41500,경기도,이천시,10767
202001,41500,경기도,이천시,11769
202002,41500,경기도,이천시,11600
202003,41500,경기도,이천시,11517
202004,41500,경기도,이천시,11464
202005,41500,경기도,이천시,11991
202006,41500,경기도,이천시,12589
202001,41500,경기도,이천시,13309
202002,41500,경기도,이천시,13267
202003,41500,경기도,이천시,13348
202004,41500,경기도,이천시,13433
202005,41500,경기도,이천시,13496
202006,41500,경기도,이천시,13563
202001,41500,경기도,이천시,15580
202002,41500,경기도,이천시,15547
202003,41500,경기도,이천시,15781
202004,41500,경기도,이천시,15947
202005,41500,경기도,이천시,15993
202006,41500,경기도,이천시,16073
202001,41500,경기도,이천시,14181
202002,41500,경기도,이천시,14253
202003,41500,경기도,이천시,14321
202004,41500,경기도,이천시,14337
202005,41500,경기도,이천시,14350
202006,41500,경기도,이천시,14385
202001,41500,경기도,이천시,16573
202002,41500,경기도,이천시,16455
202003,41500,경기도,이천시,16439
202004,41500,경기도,이천시,16421
202005,41500,경기도,이천시,16389
202006,41500,경기도,이천시,16349
202001,41500,경기도,이천시,16738
202002,41500,경기도,이천시,16821
202003,41500,경기도,이천시,16859
202004,41500,경기도,이천시,16867
202005,41500,경기도,이천시,16862
202006,41500,경기도,이천시,16913
202001,41500,경기도,이천시,18192
202002,41500,경기도,이천시,18166
202003,41500,경기도,이천시,18099
