기준연월,시군구코드,광역시도명,시군구명,5세단위구분,총인구수,남성인구수,여성인구수
202003,11200,서울특별시,성동구,80-84세,5687,2237,3450
202004,11200,서울특별시,성동구,80-84세,5668,2224,3444
202005,11200,서울특별시,성동구,80-84세,5695,2228,3467
202006,11200,서울특별시,성동구,80-84세,5707,2238,3469
202001,11200,서울특별시,성동구,85-89세,2469,804,1665
202002,11200,서울특별시,성동구,85-89세,2489,814,1675
202003,11200,서울특별시,성동구,85-89세,2512,821,1691
202004,11200,서울특별시,성동구,85-89세,2576,852,1724
202005,11200,서울특별시,성동구,85-89세,2577,859,1718
202006,11200,서울특별시,성동구,85-89세,2588,865,1723
202001,11200,서울특별시,성동구,90-94세,872,234,638
202002,11200,서울특별시,성동구,90-94세,884,242,642
202003,11200,서울특별시,성동구,90-94세,895,240,655
202004,11200,서울특별시,성동구,90-94세,896,240,656
202005,11200,서울특별시,성동구,90-94세,915,245,670
202006,11200,서울특별시,성동구,90-94세,910,242,668
202001,11200,서울특별시,성동구,95-99세,233,71,162
202002,11200,서울특별시,성동구,95-99세,236,71,165
202003,11200,서울특별시,성동구,95-99세,240,73,167
202004,11200,서울특별시,성동구,95-99세,239,72,167
202005,11200,서울특별시,성동구,95-99세,240,71,169
202006,11200,서울특별시,성동구,95-99세,237,71,166
202001,11200,서울특별시,성동구,100+,235,65,170
202002,11200,서울특별시,성동구,100+,235,65,170
202003,11200,서울특별시,성동구,100+,238,67,171
202004,11200,서울특별시,성동구,100+,238,67,171
202005,11200,서울특별시,성동구,100+,239,68,171
202006,11200,서울특별시,성동구,100+,241,69,172
202001,11215,서울특별시,광진구,0-4세,9739,4974,4765
202002,11215,서울특별시,광진구,0-4세,9597,4906,4691
202003,11215,서울특별시,광진구,0-4세,9440,4803,4637
202004,11215,서울특별시,광진구,0-4세,9274,4713,4561
202005,11215,서울특별시,광진구,0-4세,9174,4666,4508
202006,11215,서울특별시,광진구,0-4세,9071,4622,4449
202001,11215,서울특별시,광진구,5-9세,11745,6044,5701
202002,11215,서울특별시,광진구,5-9세,11717,6007,5710
202003,11215,서울특별시,광진구,5-9세,11616,5935,5681
202004,11215,서울특별시,광진구,5-9세,11596,5897,5699
202005,11215,서울특별시,광진구,5-9세,11600,5912,5688
202006,11215,서울특별시,광진구,5-9세,11568,5900,5668
202001,11215,서울특별시,광진구,10-14세,12303,6295,6008
202002,11215,서울특별시,광진구,10-14세,12246,6270,5976
202003,11215,서울특별시,광진구,10-14세,12199,6276,5923
202004,11215,서울특별시,광진구,10-14세,12172,6266,5906
202005,11215,서울특별시,광진구,10-14세,12167,6263,5904
202006,11215,서울특별시,광진구,10-14세,12167,6260,5907
202001,11215,서울특별시,광진구,15-19세,15079,7686,7393
202002,11215,서울특별시,광진구,15-19세,15000,7619,7381
202003,11215,서울특별시,광진구,15-19세,14947,7553,7394
202004,11215,서울특별시,광진구,15-19세,14848,7486,7362
202005,11215,서울특별시,광진구,15-19세,14636,7385,7251
202006,11215,서울특별시,광진구,15-19세,14519,7320,7199
202001,11215,서울특별시,광진구,20-24세,26231,12057,14174
202002,11215,서울특별시,광진구,20-24세,26389,12140,14249
202003,11215,서울특별시,광진구,20-24세,26448,12198,14250
202004,11215,서울특별시,광진구,20-24세,26529,12211,14318
202005,11215,서울특별시,광진구,20-24세,26661,12251,14410
202006,11215,서울특별시,광진구,20-24세,26584,12223,14361
202001,11215,서울특별시,광진구,25-29세,35605,17294,18311
202002,11215,서울특별시,광진구,25-29세,35501,17227,18274
202003,11215,서울특별시,광진구,25-29세,35696,17229,18467
202004,11215,서울특별시,광진구,25-29세,35710,17199,18511
202005,11215,서울특별시,광진구,25-29세,35789,17250,18539
202006,11215,서울특별시,광진구,25-29세,35984,17320,18664
202001,11215,서울특별시,광진구,30-34세,29693,14627,15066
202002,11215,서울특별시,광진구,30-34세,29622,14594,15028
202003,11215,서울특별시,광진구,30-34세,29556,14580,14976
202004,11215,서울특별시,광진구,30-34세,29569,14564,15005
202005,11215,서울특별시,광진구,30-34세,29558,14552,15006
202006,11215,서울특별시,광진구,30-34세,29562,14539,15023
202001,11215,서울특별시,광진구,35-39세,28442,14142,14300
202002,11215,서울특별시,광진구,35-39세,28221,13997,14224
202003,11215,서울특별시,광진구,35-39세,27947,13850,14097
202004,11215,서울특별시,광진구,35-39세,27802,13783,14019
202005,11215,서울특별시,광진구,35-39세,27714,13729,13985
202006,11215,서울특별시,광진구,35-39세,27603,13671,13932
202001,11215,서울특별시,광진구,40-44세,25274,12529,12745
202002,11215,서울특별시,광진구,40-44세,25400,12633,12767
202003,11215,서울특별시,광진구,40-44세,25187,12508,12679
202004,11215,서울특별시,광진구,40-44세,25091,12453,12638
202005,11215,서울특별시,광진구,40-44세,25091,12455,12636
202006,11215,서울특별시,광진구,40-44세,25056,12421,12635
202001,11215,서울특별시,광진구,45-49세,29144,14311,14833
202002,11215,서울특별시,광진구,45-49세,29067,14286,14781
202003,11215,서울특별시,광진구,45-49세,28950,14249,14701
202004,11215,서울특별시,광진구,45-49세,28819,14191,14628
202005,11215,서울특별시,광진구,45-49세,28658,14083,14575
202006,11215,서울특별시,광진구,45-49세,28507,14018,14489
202001,11215,서울특별시,광진구,50-54세,28249,13701,14548
202002,11215,서울특별시,광진구,50-54세,28224,13650,14574
202003,11215,서울특별시,광진구,50-54세,28121,13594,14527
202004,11215,서울특별시,광진구,50-54세,28143,13587,14556
202005,11215,서울특별시,광진구,50-54세,28122,13586,14536
202006,11215,서울특별시,광진구,50-54세,28201,13609,14592
202001,11215,서울특별시,광진구,55-59세,27341,13409,13932
202002,11215,서울특별시,광진구,55-59세,27299,13437,13862
202003,11215,서울특별시,광진구,55-59세,27221,13451,13770
202004,11215,서울특별시,광진구,55-59세,27135,13397,13738
202005,11215,서울특별시,광진구,55-59세,27114,13368,13746
202006,11215,서울특별시,광진구,55-59세,26868,13246,13622
202001,11215,서울특별시,광진구,60-64세,24415,11678,12737
202002,11215,서울특별시,광진구,60-64세,24478,11696,12782
202003,11215,서울특별시,광진구,60-64세,24368,11621,12747
202004,11215,서울특별시,광진구,60-64세,24409,11657,12752
202005,11215,서울특별시,광진구,60-64세,24464,11684,12780
202006,11215,서울특별시,광진구,60-64세,24688,11796,12892
202001,11215,서울특별시,광진구,65-69세,16225,7678,8547
202002,11215,서울특별시,광진구,65-69세,16376,7746,8630
202003,11215,서울특별시,광진구,65-69세,16636,7862,8774
202004,11215,서울특별시,광진구,65-69세,16763,7917,8846
202005,11215,서울특별시,광진구,65-69세,16835,7933,8902
202006,11215,서울특별시,광진구,65-69세,16872,7951,8921
202001,11215,서울특별시,광진구,70-74세,12527,5789,6738
202002,11215,서울특별시,광진구,70-74세,12553,5794,6759
202003,11215,서울특별시,광진구,70-74세,12610,5821,6789
202004,11215,서울특별시,광진구,70-74세,12631,5833,6798
202005,11215,서울특별시,광진구,70-74세,12594,5809,6785
202006,11215,서울특별시,광진구,70-74세,12596,5797,6799
202001,11215,서울특별시,광진구,75-79세,9493,4364,5129
202002,11215,서울특별시,광진구,75-79세,9509,4372,5137
202003,11215,서울특별시,광진구,75-79세,9553,4379,5174
202004,11215,서울특별시,광진구,75-79세,9564,4378,5186
202005,11215,서울특별시,광진구,75-79세,9614,4404,5210
202006,11215,서울특별시,광진구,75-79세,9685,4432,5253
202001,11215,서울특별시,광진구,80-84세,5811,2373,3438
202002,11215,서울특별시,광진구,80-84세,5854,2402,3452
202003,11215,서울특별시,광진구,80-84세,5893,2418,3475
202004,11215,서울특별시,광진구,80-84세,5915,2433,3482
202005,11215,서울특별시,광진구,80-84세,5943,2459,3484
202006,11215,서울특별시,광진구,80-84세,5976,2490,3486
202001,11215,서울특별시,광진구,85-89세,2527,837,1690
202002,11215,서울특별시,광진구,85-89세,2554,849,1705
202003,11215,서울특별시,광진구,85-89세,2589,861,1728
202004,11215,서울특별시,광진구,85-89세,2594,863,1731
202005,11215,서울특별시,광진구,85-89세,2610,871,1739
202006,11215,서울특별시,광진구,85-89세,2601,868,1733
202001,11215,서울특별시,광진구,90-94세,948,268,680
202002,11215,서울특별시,광진구,90-94세,951,265,686
202003,11215,서울특별시,광진구,90-94세,954,264,690
202004,11215,서울특별시,광진구,90-94세,956,265,691
202005,11215,서울특별시,광진구,90-94세,964,269,695
202006,11215,서울특별시,광진구,90-94세,976,275,701
202001,11215,서울특별시,광진구,95-99세,269,65,204
202002,11215,서울특별시,광진구,95-99세,271,66,205
202003,11215,서울특별시,광진구,95-99세,281,71,210
202004,11215,서울특별시,광진구,95-99세,290,73,217
202005,11215,서울특별시,광진구,95-99세,284,71,213
202006,11215,서울특별시,광진구,95-99세,279,70,209
202001,11215,서울특별시,광진구,100+,203,43,160
202002,11215,서울특별시,광진구,100+,203,44,159
202003,11215,서울특별시,광진구,100+,205,45,160
202004,11215,서울특별시,광진구,100+,206,47,159
202005,11215,서울특별시,광진구,100+,208,49,159
202006,11215,서울특별시,광진구,100+,211,51,160
202001,11230,서울특별시,동대문구,0-4세,10385,5338,5047
202002,11230,서울특별시,동대문구,0-4세,10309,5280,5029
202003,11230,서울특별시,동대문구,0-4세,10282,5265,5017
202004,11230,서울특별시,동대문구,0-4세,10175,5219,4956
202005,11230,서울특별시,동대문구,0-4세,10120,5186,4934
202006,11230,서울특별시,동대문구,0-4세,10016,5134,4882
202001,11230,서울특별시,동대문구,5-9세,11613,5936,5677
202002,11230,서울특별시,동대문구,5-9세,11515,5893,5622
202003,11230,서울특별시,동대문구,5-9세,11468,5861,5607
202004,11230,서울특별시,동대문구,5-9세,11457,5828,5629
202005,11230,서울특별시,동대문구,5-9세,11464,5845,5619
202006,11230,서울특별시,동대문구,5-9세,11485,5859,5626
202001,11230,서울특별시,동대문구,10-14세,11156,5712,5444
202002,11230,서울특별시,동대문구,10-14세,11131,5691,5440
202003,11230,서울특별시,동대문구,10-14세,11104,5679,5425
202004,11230,서울특별시,동대문구,10-14세,11072,5682,5390
202005,11230,서울특별시,동대문구,10-14세,11073,5661,5412
202006,11230,서울특별시,동대문구,10-14세,11072,5666,5406
202001,11230,서울특별시,동대문구,15-19세,13931,7032,6899
202002,11230,서울특별시,동대문구,15-19세,13966,6990,6976
202003,11230,서울특별시,동대문구,15-19세,13985,7003,6982
202004,11230,서울특별시,동대문구,15-19세,13872,6936,6936
202005,11230,서울특별시,동대문구,15-19세,13729,6879,6850
202006,11230,서울특별시,동대문구,15-19세,13594,6805,6789
202001,11230,서울특별시,동대문구,20-24세,25504,12071,13433
202002,11230,서울특별시,동대문구,20-24세,25747,12186,13561
202003,11230,서울특별시,동대문구,20-24세,25929,12289,13640
202004,11230,서울특별시,동대문구,20-24세,26075,12310,13765
202005,11230,서울특별시,동대문구,20-24세,26135,12247,13888
202006,11230,서울특별시,동대문구,20-24세,26153,12225,13928
202001,11230,서울특별시,동대문구,25-29세,29577,15637,13940
202002,11230,서울특별시,동대문구,25-29세,29397,15550,13847
202003,11230,서울특별시,동대문구,25-29세,29559,15644,13915
202004,11230,서울특별시,동대문구,25-29세,29605,15631,13974
202005,11230,서울특별시,동대문구,25-29세,29806,15706,14100
202006,11230,서울특별시,동대문구,25-29세,29973,15784,14189
202001,11230,서울특별시,동대문구,30-34세,24310,12677,11633
202002,11230,서울특별시,동대문구,30-34세,24361,12686,11675
202003,11230,서울특별시,동대문구,30-34세,24453,12710,11743
202004,11230,서울특별시,동대문구,30-34세,24428,12705,11723
202005,11230,서울특별시,동대문구,30-34세,24420,12733,11687
202006,11230,서울특별시,동대문구,30-34세,24475,12765,11710
202001,11230,서울특별시,동대문구,35-39세,27018,13961,13057
202002,11230,서울특별시,동대문구,35-39세,26894,13880,13014
202003,11230,서울특별시,동대문구,35-39세,26783,13833,12950
202004,11230,서울특별시,동대문구,35-39세,26672,13777,12895
202005,11230,서울특별시,동대문구,35-39세,26624,13731,12893
202006,11230,서울특별시,동대문구,35-39세,26514,13661,12853
202001,11230,서울특별시,동대문구,40-44세,24609,12735,11874
202002,11230,서울특별시,동대문구,40-44세,24561,12723,11838
202003,11230,서울특별시,동대문구,40-44세,24420,12652,11768
202004,11230,서울특별시,동대문구,40-44세,24363,12610,11753
202005,11230,서울특별시,동대문구,40-44세,24330,12601,11729
202006,11230,서울특별시,동대문구,40-44세,24296,12587,11709
202001,11230,서울특별시,동대문구,45-49세,27818,14286,13532
202002,11230,서울특별시,동대문구,45-49세,27784,14231,13553
202003,11230,서울특별시,동대문구,45-49세,27666,14172,13494
202004,11230,서울특별시,동대문구,45-49세,27530,14098,13432
202005,11230,서울특별시,동대문구,45-49세,27421,14071,13350
202006,11230,서울특별시,동대문구,45-49세,27297,14036,13261
202001,11230,서울특별시,동대문구,50-54세,27183,13783,13400
202002,11230,서울특별시,동대문구,50-54세,27175,13785,13390
202003,11230,서울특별시,동대문구,50-54세,27122,13763,13359
202004,11230,서울특별시,동대문구,50-54세,27089,13757,13332
202005,11230,서울특별시,동대문구,50-54세,27102,13759,13343
202006,11230,서울특별시,동대문구,50-54세,27130,13742,13388
202001,11230,서울특별시,동대문구,55-59세,27366,13606,13760
202002,11230,서울특별시,동대문구,55-59세,27314,13602,13712
202003,11230,서울특별시,동대문구,55-59세,27210,13578,13632
202004,11230,서울특별시,동대문구,55-59세,27102,13527,13575
202005,11230,서울특별시,동대문구,55-59세,27022,13476,13546
202006,11230,서울특별시,동대문구,55-59세,26801,13374,13427
202001,11230,서울특별시,동대문구,60-64세,26131,12716,13415
202002,11230,서울특별시,동대문구,60-64세,26178,12731,13447
202003,11230,서울특별시,동대문구,60-64세,26018,12672,13346
202004,11230,서울특별시,동대문구,60-64세,25993,12670,13323
202005,11230,서울특별시,동대문구,60-64세,26015,12714,13301
202006,11230,서울특별시,동대문구,60-64세,26171,12789,13382
202001,11230,서울특별시,동대문구,65-69세,18819,8995,9824
202002,11230,서울특별시,동대문구,65-69세,18966,9076,9890
202003,11230,서울특별시,동대문구,65-69세,19230,9185,10045
202004,11230,서울특별시,동대문구,65-69세,19347,9248,10099
202005,11230,서울특별시,동대문구,65-69세,19428,9294,10134
