광역시도명,시군구명,날짜,시간대별 시간,강수 유형명,습도값,강수량 값,기온값,풍속값,회,치킨,피자,아시안/양식,중식,족발/보쌈,야식,찜탕,도시락,패스트푸드
서울특별시,동작구,2020-05-30,13,없음,59,0,19.9,0.9,0,2,0,0,0,2,0,0,0,3
서울특별시,동작구,2020-05-30,14,없음,60,0,19.7,0.9,0,3,0,0,0,1,0,0,0,3
서울특별시,동작구,2020-05-30,15,없음,62,0,19.6,1.1,0,5,0,0,0,1,0,0,0,4
서울특별시,동작구,2020-05-30,16,없음,65,0,19.3,1,0,7,0,0,1,1,0,0,0,5
서울특별시,동작구,2020-05-30,17,없음,64,0,19.1,0.9,0,7,0,0,1,1,0,0,0,3
서울특별시,동작구,2020-05-30,18,없음,63,0,19.3,0.8,0,19,2,0,0,3,0,0,0,3
서울특별시,동작구,2020-05-30,19,없음,68,0,18.6,0.7,0,12,0,0,0,3,1,0,0,3
서울특별시,동작구,2020-05-30,20,없음,68,0,18.8,0.3,0,10,0,0,0,2,0,0,0,3
서울특별시,동작구,2020-05-30,21,없음,69,0,20.4,1.2,0,5,0,0,1,2,0,0,0,0
서울특별시,동작구,2020-05-30,22,없음,68,0,21.8,0.5,0,7,0,0,0,2,0,0,0,0
서울특별시,동작구,2020-05-30,23,없음,57,0,23.7,0.6,0,8,0,0,0,1,1,0,0,1
서울특별시,마포구,2020-05-30,13,없음,53,0,18.1,0.4,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,10,없음,55,0,20.9,0.7,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,11,없음,53,0,20,1.2,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,12,없음,53,0,19,0.4,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,13,없음,53,0,18.1,0.4,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,14,없음,55,0,17.4,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,18,없음,55,0,17.6,0.4,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,19,없음,61,0,18.2,1,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-30,21,없음,61,0,19.5,1.4,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-30,0,없음,49,0,25.7,1.3,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-30,5,없음,30,0,29.2,1.2,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-05-30,6,없음,29,0,28.9,2,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-05-30,9,없음,42,0,25.1,3.4,0,0,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-05-30,10,없음,44,0,23.7,0.6,0,1,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-05-30,11,없음,52,0,22.4,1,0,5,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-05-30,12,없음,55,0,21.8,0.9,0,4,0,0,0,1,0,0,0,0
서울특별시,서초구,2020-05-30,13,없음,55,0,20.8,1.1,0,1,0,0,0,0,0,0,0,2
서울특별시,서초구,2020-05-30,15,없음,66,0,18.2,0.8,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-30,17,없음,67,0,17.5,1.1,0,2,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-05-30,18,없음,78,0,16.5,0.8,0,5,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-30,19,없음,74,0,15.9,0.8,0,4,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-30,20,없음,70,0,17.1,0.7,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-30,22,없음,62,0,21.5,0.9,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-30,23,없음,59,0,23.4,1.1,0,1,0,0,0,0,0,0,0,0
서울특별시,성북구,2020-05-30,15,없음,63,0,19.5,0,0,0,0,0,0,0,0,0,0,0
서울특별시,송파구,2020-05-30,10,없음,44,0,24.3,2.1,0,0,0,0,0,1,0,0,0,0
서울특별시,송파구,2020-05-30,11,없음,50,0,23.2,1.8,0,0,0,0,0,1,0,0,0,0
서울특별시,양천구,2020-05-30,1,없음,37,0,27.1,1,0,1,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-05-30,10,없음,55,0,23.2,0.7,0,1,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-05-30,11,없음,53,0,22,1.7,0,1,1,0,0,1,0,1,1,2
서울특별시,양천구,2020-05-30,12,없음,53,0,21.7,0.7,0,4,2,0,0,0,0,0,1,1
서울특별시,양천구,2020-05-30,13,없음,53,0,21.1,0.3,0,6,0,0,0,0,0,1,0,2
서울특별시,양천구,2020-05-30,14,없음,55,0,20.9,0.3,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-05-30,15,없음,53,0,20.7,0.5,0,14,2,0,0,0,0,0,0,3
서울특별시,양천구,2020-05-30,16,없음,54,0,19.8,0.1,0,4,0,0,0,0,1,1,0,2
서울특별시,양천구,2020-05-30,17,없음,52,0,19.8,0.3,1,11,0,0,0,0,3,0,0,2
서울특별시,양천구,2020-05-30,18,없음,55,0,19.6,0.2,0,10,2,0,0,0,3,0,0,4
서울특별시,양천구,2020-05-30,19,없음,61,0,19.2,0.2,0,13,2,0,0,0,2,1,0,0
서울특별시,양천구,2020-05-30,20,없음,65,0,19.5,0.2,0,18,0,0,0,1,3,0,0,0
서울특별시,양천구,2020-05-30,21,없음,61,0,21.6,0.9,0,4,0,0,1,0,3,0,0,0
서울특별시,양천구,2020-05-30,22,없음,51,0,22.7,0.6,0,5,0,0,0,0,6,0,0,1
서울특별시,양천구,2020-05-30,23,없음,44,0,24.1,0.9,0,1,0,0,0,0,4,0,0,0
서울특별시,영등포구,2020-05-30,0,없음,41,0,25.3,1.4,0,12,0,0,0,1,4,0,0,0
서울특별시,영등포구,2020-05-30,1,없음,37,0,27.1,1,0,5,0,0,0,3,2,0,0,0
서울특별시,영등포구,2020-05-30,2,없음,31,0,28.7,1.6,0,2,0,0,0,2,0,0,0,0
서울특별시,영등포구,2020-05-30,3,없음,24,0,28.8,1.2,0,0,0,0,0,4,0,0,0,0
서울특별시,영등포구,2020-05-30,4,없음,26,0,29.3,2.1,0,0,0,0,0,3,0,0,0,0
서울특별시,영등포구,2020-05-30,5,없음,24,0,28.8,1.3,0,0,0,0,0,2,0,0,0,0
서울특별시,영등포구,2020-05-30,6,없음,33,0,28.9,1.4,0,0,0,0,0,3,0,0,0,0
서울특별시,영등포구,2020-05-30,7,없음,38,0,28.2,2,0,0,0,0,0,7,0,0,0,0
서울특별시,영등포구,2020-05-30,8,없음,38,0,25.9,2,0,0,0,0,0,6,0,0,0,0
서울특별시,영등포구,2020-05-30,9,없음,52,0,24.3,1.4,0,1,0,0,0,24,0,0,0,1
서울특별시,영등포구,2020-05-30,10,없음,55,0,23.2,0.7,0,5,0,0,1,25,0,0,0,1
서울특별시,영등포구,2020-05-30,11,없음,53,0,22,1.7,0,8,1,0,4,21,0,0,0,6
서울특별시,영등포구,2020-05-30,12,없음,53,0,21.7,0.7,0,11,3,0,8,25,1,0,1,7
서울특별시,영등포구,2020-05-30,13,없음,53,0,21.1,0.3,0,12,1,0,1,18,0,0,0,9
서울특별시,영등포구,2020-05-30,14,없음,55,0,20.9,0.3,2,10,0,0,2,24,0,0,0,7
서울특별시,영등포구,2020-05-30,15,없음,53,0,20.7,0.5,0,2,1,0,1,10,0,0,0,5
서울특별시,영등포구,2020-05-30,16,없음,54,0,19.8,0.1,1,9,0,0,1,16,0,2,0,9
서울특별시,영등포구,2020-05-30,17,없음,52,0,19.8,0.3,2,19,0,0,1,19,2,3,0,10
서울특별시,영등포구,2020-05-30,18,없음,55,0,19.6,0.2,1,29,0,0,3,30,2,3,0,4
서울특별시,영등포구,2020-05-30,19,없음,61,0,19.2,0.2,1,32,4,0,1,16,3,1,0,4
서울특별시,영등포구,2020-05-30,20,없음,65,0,19.5,0.2,3,19,0,0,2,20,5,0,0,0
서울특별시,영등포구,2020-05-30,21,없음,61,0,21.6,0.9,1,21,0,0,1,13,4,0,0,0
서울특별시,영등포구,2020-05-30,22,없음,51,0,22.7,0.6,0,15,0,0,0,14,3,0,0,0
서울특별시,영등포구,2020-05-30,23,없음,44,0,24.1,0.9,1,21,1,0,0,12,3,0,0,0
서울특별시,은평구,2020-05-30,0,없음,41,0,25.5,1.4,2,6,0,0,0,2,0,0,0,0
서울특별시,은평구,2020-05-30,1,없음,37,0,27.7,1.2,0,7,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-05-30,10,없음,55,0,20.9,0.7,0,0,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-05-30,11,없음,53,0,20,1.2,0,1,0,2,0,0,0,0,0,5
서울특별시,은평구,2020-05-30,12,없음,53,0,19,0.4,2,10,0,1,0,3,0,1,0,4
서울특별시,은평구,2020-05-30,13,없음,53,0,18.1,0.4,4,6,0,1,0,1,0,1,0,0
서울특별시,은평구,2020-05-30,14,없음,55,0,17.4,0,3,6,0,1,0,0,0,1,0,5
서울특별시,은평구,2020-05-30,15,없음,53,0,17.3,0.1,2,6,0,0,0,1,0,0,0,2
서울특별시,은평구,2020-05-30,16,없음,54,0,17.5,0.3,8,6,0,0,0,0,0,0,0,3
서울특별시,은평구,2020-05-30,17,없음,52,0,17.6,0.3,9,22,0,1,0,3,0,1,0,6
서울특별시,은평구,2020-05-30,18,없음,55,0,17.6,0.4,13,29,0,0,0,13,0,0,0,5
서울특별시,은평구,2020-05-30,19,없음,61,0,18.2,1,14,26,0,1,0,6,0,1,0,1
서울특별시,은평구,2020-05-30,20,없음,65,0,18.5,0.5,7,33,0,0,0,8,0,1,0,1
서울특별시,은평구,2020-05-30,21,없음,61,0,19.5,1.4,8,13,0,0,0,4,0,0,0,1
서울특별시,은평구,2020-05-30,22,없음,51,0,21.2,1,6,9,0,0,0,6,0,0,0,0
서울특별시,은평구,2020-05-30,23,없음,44,0,22.7,0.7,3,3,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,11,없음,67,0,20.2,2.7,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,12,없음,79,0,19.1,2.6,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,13,없음,95,0,17.9,1,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,14,없음,96,0,18.1,1.8,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,15,없음,94,0,18,2.7,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,16,없음,95,0,17.9,2.5,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,18,없음,95,0,17.2,3.2,0,0,0,0,0,1,0,0,0,0
서울특별시,강북구,2020-05-31,20,없음,86,0,17.4,2.5,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,21,없음,78,0,18,3,0,1,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-05-31,22,없음,75,0,18.9,3.8,0,1,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-05-31,15,없음,95,0,18.5,1.3,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-05-31,16,없음,94,0,18.1,1.5,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-05-31,17,없음,95,0,17.5,1.1,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-05-31,18,없음,95,0,17.5,1.4,0,1,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-05-31,19,없음,95,0,17.7,1.4,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-05-31,21,없음,82,0,18.1,2,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-05-31,0,없음,48,0,25.4,0.6,0,3,0,0,0,0,1,0,0,0
서울특별시,관악구,2020-05-31,1,없음,48,0,26,0.7,0,2,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-05-31,4,없음,47,0,26.4,2.5,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-05-31,5,없음,47,0,25.3,1.8,0,0,0,0,0,0,0,0,0,3
서울특별시,관악구,2020-05-31,6,없음,51,0,23.9,2.8,0,0,0,0,0,2,0,0,0,1
서울특별시,관악구,2020-05-31,7,없음,54,0,23.4,1.8,0,0,0,0,0,0,0,0,0,4
서울특별시,관악구,2020-05-31,9,없음,59,0,21.5,2.3,0,2,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-05-31,10,없음,64,0,20.9,2.2,0,3,0,0,0,0,0,0,0,6
서울특별시,관악구,2020-05-31,11,없음,71,0,19.9,2.3,0,3,0,0,0,0,0,0,0,3
서울특별시,관악구,2020-05-31,12,없음,86,0,18.4,1.4,0,3,0,0,1,0,0,0,0,6
서울특별시,관악구,2020-05-31,13,비,97,0,17.2,1.1,0,6,3,0,0,0,0,0,0,9
서울특별시,관악구,2020-05-31,14,없음,98,0,17.7,1.7,0,7,0,0,0,1,0,0,0,2
서울특별시,관악구,2020-05-31,15,없음,94,0,17.9,2.4,0,5,0,0,0,0,0,0,0,2
서울특별시,관악구,2020-05-31,16,없음,94,0,17.3,2.4,0,2,0,0,0,1,0,0,0,4
서울특별시,관악구,2020-05-31,17,없음,96,0,16.8,2,2,13,3,0,0,1,0,0,0,6
서울특별시,관악구,2020-05-31,18,없음,95,0,17,1.7,0,8,3,0,0,1,0,1,0,2
서울특별시,관악구,2020-05-31,19,없음,95,0,17.2,2.1,0,13,0,0,0,0,0,0,0,4
서울특별시,관악구,2020-05-31,20,없음,92,0,17,1.2,0,9,1,0,0,4,0,0,0,3
서울특별시,관악구,2020-05-31,21,없음,87,0,17.5,1.8,0,8,0,0,0,3,0,0,0,0
서울특별시,관악구,2020-05-31,22,없음,82,0,18.6,2,0,9,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-05-31,23,없음,66,0,20.9,1.5,0,11,0,0,0,0,0,0,0,0
서울특별시,구로구,2020-05-31,0,없음,48,0,25.3,1.3,0,16,0,0,1,3,4,0,0,4
서울특별시,구로구,2020-05-31,1,없음,44,0,26.4,1.7,0,4,0,0,0,2,0,0,0,1
서울특별시,구로구,2020-05-31,2,없음,48,0,26.5,1.8,0,1,0,0,0,0,1,0,0,0
서울특별시,구로구,2020-05-31,3,없음,47,0,26.1,2.4,0,0,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-05-31,4,없음,45,0,25.4,3.3,0,1,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-05-31,5,없음,46,0,25.1,2.5,0,0,0,0,0,0,0,0,0,0
서울특별시,구로구,2020-05-31,8,없음,55,0,21.9,1.8,0,0,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-05-31,9,없음,60,0,21.2,2.5,0,0,0,0,0,2,0,0,0,3
서울특별시,구로구,2020-05-31,10,없음,64,0,20.4,2.4,0,1,0,0,0,8,0,0,0,9
서울특별시,구로구,2020-05-31,11,없음,78,0,19.8,2.2,0,6,6,6,15,11,0,4,0,26
서울특별시,구로구,2020-05-31,12,없음,86,0,18.1,1.6,1,28,10,11,13,16,0,5,0,28
서울특별시,구로구,2020-05-31,13,비,95,0.5,17.4,1.3,0,33,7,4,16,16,0,1,0,29
서울특별시,구로구,2020-05-31,14,없음,95,0,17.8,2.3,1,31,11,14,8,9,0,3,0,26
서울특별시,구로구,2020-05-31,15,없음,95,0,18,2.1,0,44,10,5,15,12,1,1,0,23
서울특별시,구로구,2020-05-31,16,없음,95,0,17.4,2.7,2,68,15,4,7,15,3,5,0,21
서울특별시,구로구,2020-05-31,17,없음,95,0,16.9,2.2,1,99,18,3,9,33,8,11,0,35
서울특별시,구로구,2020-05-31,18,없음,95,0,17.1,2.4,6,153,19,4,12,32,6,9,0,33
서울특별시,구로구,2020-05-31,19,없음,95,0,17,2.4,2,108,21,4,9,23,5,6,0,34
서울특별시,구로구,2020-05-31,20,없음,94,0,17,2.3,1,77,7,4,5,16,7,6,0,21
서울특별시,구로구,2020-05-31,21,없음,88,0,17.4,2,1,67,3,2,3,8,2,1,0,28
서울특별시,구로구,2020-05-31,22,없음,81,0,18.2,2.5,1,50,7,0,0,5,2,2,0,13
서울특별시,구로구,2020-05-31,23,없음,69,0,20.2,1.9,0,45,5,0,0,3,3,0,0,8
서울특별시,금천구,2020-05-31,0,없음,60,0,23.7,2,0,9,1,0,0,6,4,0,0,0
서울특별시,금천구,2020-05-31,1,없음,50,0,23.8,1.3,0,5,0,0,0,4,1,0,0,0
서울특별시,금천구,2020-05-31,10,없음,81,0,18.9,1.6,0,0,0,0,0,0,0,0,0,5
서울특별시,금천구,2020-05-31,11,없음,91,0,18.5,1.8,0,5,2,1,8,0,0,0,0,19
서울특별시,금천구,2020-05-31,12,없음,100,0,16.8,1.7,0,11,3,0,14,0,0,0,0,7
서울특별시,금천구,2020-05-31,13,비,100,0.5,16.3,1.4,0,12,4,0,7,1,0,0,0,13
서울특별시,금천구,2020-05-31,14,비,100,1,16.4,1.7,0,15,5,0,4,5,3,1,0,15
서울특별시,금천구,2020-05-31,15,비,100,0,16.5,2.5,0,10,2,0,4,4,4,0,0,21
서울특별시,금천구,2020-05-31,16,없음,100,0,16.1,2.8,0,23,0,0,5,9,2,1,0,6
서울특별시,금천구,2020-05-31,17,없음,100,0,15.6,2.7,0,24,4,0,10,20,5,6,0,10
서울특별시,금천구,2020-05-31,18,없음,100,0,15.7,2.1,0,38,2,1,9,18,10,2,0,17
서울특별시,금천구,2020-05-31,19,없음,100,0,15.7,2.3,0,37,1,1,7,23,14,2,0,8
서울특별시,금천구,2020-05-31,20,없음,100,0,15.7,1.4,0,25,8,0,6,11,11,1,0,8
서울특별시,금천구,2020-05-31,21,없음,100,0,16,2.3,0,30,0,0,0,10,9,1,0,14
서울특별시,금천구,2020-05-31,22,없음,100,0,16.8,3,0,22,3,0,0,11,9,0,0,4
서울특별시,금천구,2020-05-31,23,없음,90,0,18.3,3,0,14,3,0,0,5,6,1,0,0
서울특별시,동작구,2020-05-31,0,없음,48,0,25.4,0.6,0,4,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-05-31,1,없음,48,0,26,0.7,0,6,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-05-31,2,없음,44,0,27.1,1.2,0,0,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-05-31,5,없음,47,0,25.3,1.8,0,0,0,0,0,1,0,0,0,2
서울특별시,동작구,2020-05-31,6,없음,51,0,23.9,2.8,0,0,0,0,0,1,0,0,0,1
서울특별시,동작구,2020-05-31,7,없음,54,0,23.4,1.8,0,0,0,0,0,2,0,0,0,2
서울특별시,동작구,2020-05-31,8,없음,56,0,22.3,2.1,0,0,0,0,0,0,0,0,0,1
서울특별시,동작구,2020-05-31,9,없음,59,0,21.5,2.3,0,0,0,0,0,2,0,0,0,1
서울특별시,동작구,2020-05-31,10,없음,64,0,20.9,2.2,0,2,0,0,0,2,0,0,0,3
서울특별시,동작구,2020-05-31,11,없음,71,0,19.9,2.3,0,11,0,0,0,2,0,0,0,9
서울특별시,동작구,2020-05-31,12,없음,86,0,18.4,1.4,0,5,0,0,0,4,0,0,0,2
서울특별시,동작구,2020-05-31,13,비,97,0,17.2,1.1,0,9,0,0,1,2,0,0,0,5
서울특별시,동작구,2020-05-31,14,없음,98,0,17.7,1.7,0,4,0,0,0,3,0,0,0,7
서울특별시,동작구,2020-05-31,15,없음,94,0,17.9,2.4,0,4,0,0,0,2,0,0,0,3
서울특별시,동작구,2020-05-31,16,없음,94,0,17.3,2.4,0,5,1,0,0,4,0,0,0,4
서울특별시,동작구,2020-05-31,17,없음,96,0,16.8,2,0,13,3,0,2,5,0,0,0,7
서울특별시,동작구,2020-05-31,18,없음,95,0,17,1.7,1,12,3,0,0,1,0,0,0,4
서울특별시,동작구,2020-05-31,19,없음,95,0,17.2,2.1,0,9,0,0,0,4,0,0,0,5
서울특별시,동작구,2020-05-31,20,없음,92,0,17,1.2,2,5,0,0,0,2,0,0,0,5
서울특별시,동작구,2020-05-31,21,없음,87,0,17.5,1.8,0,11,0,0,0,2,0,0,0,0
서울특별시,동작구,2020-05-31,22,없음,82,0,18.6,2,0,8,0,0,0,1,0,0,0,0
서울특별시,동작구,2020-05-31,23,없음,66,0,20.9,1.5,0,4,0,0,0,4,0,0,0,1
서울특별시,마포구,2020-05-31,11,없음,64,0,19.4,1.1,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-05-31,17,없음,95,0,16.6,1.3,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-05-31,19,없음,95,0,16.4,1.3,0,0,0,0,0,0,0,0,0,0
서울특별시,마포구,2020-05-31,20,없음,92,0,16.4,1.4,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,10,없음,60,0,19.7,1.1,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,12,없음,85,0,17.7,0.8,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,13,비,95,0.5,16.9,1.1,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,14,비,95,0.5,17.3,1.3,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,15,없음,95,0,17.2,1.2,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,16,없음,94,0,16.9,1.2,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,17,없음,95,0,16.6,1.3,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,18,없음,95,0,16.6,1.9,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,19,없음,95,0,16.4,1.3,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-05-31,20,없음,92,0,16.4,1.4,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,0,없음,48,0,25.3,1,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,1,없음,43,0,26.2,1.8,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,5,없음,44,0,25.2,1.2,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-05-31,11,없음,61,0,20.6,1.6,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,12,없음,74,0,19.3,1.9,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,13,없음,98,0,17.9,1,0,6,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-05-31,14,없음,100,0.5,17.5,1.3,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,15,없음,96,0,17.7,1.1,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,17,없음,94,0,16.8,0.3,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,18,없음,95,0,17,1.3,0,9,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,19,없음,96,0,17.3,1.3,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,20,없음,91,0.5,17.4,1.5,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,21,없음,83,0,18.2,1.4,0,2,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-05-31,22,없음,71,0,19.9,1.7,0,1,0,0,0,0,0,0,0,0
서울특별시,성북구,2020-05-31,18,없음,86,0,17.4,2.1,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-05-31,0,없음,47,0,25.8,1.1,0,1,0,0,0,0,2,0,0,0
서울특별시,양천구,2020-05-31,10,없음,60,0,21.1,1.3,0,0,0,0,0,0,0,0,3,3
서울특별시,양천구,2020-05-31,11,없음,64,0,20.5,1.3,0,2,1,0,1,0,0,0,0,2
서울특별시,양천구,2020-05-31,12,없음,85,0,19.1,1.4,0,2,0,0,0,0,0,0,4,3
서울특별시,양천구,2020-05-31,13,없음,95,0,18.1,0.6,0,4,0,0,0,0,0,0,2,0
서울특별시,양천구,2020-05-31,14,없음,95,0.5,18.4,0.7,0,1,0,0,0,0,0,0,1,1
서울특별시,양천구,2020-05-31,15,없음,95,0,18.5,1.3,0,2,1,0,0,0,0,1,0,3
서울특별시,양천구,2020-05-31,16,없음,94,0,18.1,1.5,0,2,0,0,0,0,0,2,1,0
서울특별시,양천구,2020-05-31,17,없음,95,0,17.5,1.1,0,9,0,1,0,0,1,0,2,4
서울특별시,양천구,2020-05-31,18,없음,95,0,17.5,1.4,0,7,2,0,0,0,4,1,0,1
서울특별시,양천구,2020-05-31,19,없음,95,0,17.7,1.4,0,4,0,0,1,0,3,0,0,2
서울특별시,양천구,2020-05-31,20,없음,92,0,17.6,1.3,1,6,0,0,0,0,2,0,0,1
서울특별시,양천구,2020-05-31,21,없음,82,0,18.1,2,0,6,0,0,0,0,4,0,0,1
서울특별시,양천구,2020-05-31,22,없음,70,0,19.9,1.3,0,2,0,0,0,0,2,0,0,1
서울특별시,양천구,2020-05-31,23,없음,58,0,20.8,1.8,0,3,0,0,0,0,2,0,0,1
서울특별시,영등포구,2020-05-31,0,없음,47,0,25.8,1.1,0,7,1,0,0,5,1,0,0,0
서울특별시,영등포구,2020-05-31,1,없음,34,0,26.7,1.1,0,4,0,0,0,5,1,0,0,0
서울특별시,영등포구,2020-05-31,2,없음,35,0,25.4,2.1,0,1,0,0,0,7,0,0,0,0
서울특별시,영등포구,2020-05-31,3,없음,40,0,27.1,1.7,0,2,0,0,0,1,0,0,0,0
서울특별시,영등포구,2020-05-31,4,없음,40,0,26.7,1.3,0,0,0,0,0,1,0,0,0,0
서울특별시,영등포구,2020-05-31,5,없음,44,0,25.6,1.4,0,0,0,0,0,6,0,0,0,0
서울특별시,영등포구,2020-05-31,6,없음,48,0,24.6,1.3,0,0,0,0,0,8,0,0,0,0
서울특별시,영등포구,2020-05-31,7,없음,51,0,23.6,1.4,0,0,0,0,0,10,0,0,0,0
서울특별시,영등포구,2020-05-31,8,없음,54,0,22.4,2.4,0,0,0,0,0,14,0,0,0,0
서울특별시,영등포구,2020-05-31,9,없음,57,0,21.5,1.8,0,0,0,0,0,21,0,0,0,3
서울특별시,영등포구,2020-05-31,10,없음,60,0,21.1,1.3,0,3,0,0,1,11,0,0,0,3
서울특별시,영등포구,2020-05-31,11,없음,64,0,20.5,1.3,0,3,1,0,8,24,0,0,1,8
서울특별시,영등포구,2020-05-31,12,없음,85,0,19.1,1.4,0,12,0,0,3,34,0,1,0,9
서울특별시,영등포구,2020-05-31,13,없음,95,0,18.1,0.6,1,11,0,0,5,43,1,1,0,7
서울특별시,영등포구,2020-05-31,14,없음,95,0.5,18.4,0.7,0,11,1,0,3,14,1,0,0,3
서울특별시,영등포구,2020-05-31,15,없음,95,0,18.5,1.3,1,11,0,0,1,14,0,0,1,3
서울특별시,영등포구,2020-05-31,16,없음,94,0,18.1,1.5,0,16,1,0,0,13,1,0,1,7
서울특별시,영등포구,2020-05-31,17,없음,95,0,17.5,1.1,0,31,2,0,6,28,1,0,0,8
서울특별시,영등포구,2020-05-31,18,없음,95,0,17.5,1.4,1,22,5,0,2,33,3,1,0,6
서울특별시,영등포구,2020-05-31,19,없음,95,0,17.7,1.4,0,26,3,0,1,22,2,1,0,6
서울특별시,영등포구,2020-05-31,20,없음,92,0,17.6,1.3,0,24,0,0,1,18,1,1,0,4
서울특별시,영등포구,2020-05-31,21,없음,82,0,18.1,2,0,16,3,0,1,12,2,0,0,0
서울특별시,영등포구,2020-05-31,22,없음,70,0,19.9,1.3,1,15,0,0,0,14,5,0,0,0
