광역시도명,시군구명,날짜,시간대별 시간,강수 유형명,습도값,강수량 값,기온값,풍속값,바람강도 유형명,동쪽서쪽바람유형명,풍향값,풍향카테고리명,한식,분식,카페/디저트,돈까스/일식,회,치킨,피자,아시안/양식,중식,족발/보쌈,야식,찜탕,도시락,패스트푸드
서울특별시,서대문구,2020-06-14,11,없음,77,0,20.9,1.2,약,east,233,SW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-14,12,없음,80,0,20.3,0.8,약,east,265,W,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-14,13,없음,83,0,19.6,0.9,약,east,241,WSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-14,14,없음,85,0,19,0.6,약,east,230,SW,0,0,3,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-14,15,없음,87,0,18.3,0.5,약,east,159,SSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-14,17,없음,86,0,17.9,0.9,약,east,184,S,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-14,18,없음,87,0,17.9,1.2,약,east,222,SW,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-14,21,없음,78,0,19.9,0.8,약,east,195,SSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-06-14,3,없음,40,0,29.5,2.1,약,east,216,SW,0,0,0,0,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-06-14,8,없음,62,0,25.6,2.2,약,east,275,W,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-06-14,9,없음,67,0,24.3,1.8,약,east,231,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서초구,2020-06-14,10,없음,74,0,22.2,1.7,약,east,197,SSW,0,0,0,0,0,1,0,0,0,0,0,0,0,2
서울특별시,서초구,2020-06-14,11,없음,75,0,21.7,0.6,약,east,263,W,0,0,0,0,0,2,0,0,0,0,0,0,0,7
서울특별시,서초구,2020-06-14,12,없음,74,0,21,1.5,약,east,154,SSE,0,0,0,0,0,1,0,0,0,0,0,0,0,6
서울특별시,서초구,2020-06-14,13,없음,78,0,20.3,1.6,약,east,161,SSE,0,0,1,0,0,2,0,0,0,0,0,0,0,2
서울특별시,서초구,2020-06-14,14,없음,85,0,19.3,1.8,약,east,154,SSE,0,0,1,0,0,1,0,0,0,1,0,0,0,4
서울특별시,서초구,2020-06-14,15,없음,89,0,19.1,1.4,약,east,150,SSE,0,0,0,0,0,2,0,0,0,0,0,0,0,3
서울특별시,서초구,2020-06-14,16,없음,90,0,18.4,1.7,약,east,145,SE,0,0,2,0,0,4,0,0,0,2,0,0,0,3
서울특별시,서초구,2020-06-14,17,없음,90,0,18.1,1.8,약,east,159,SSE,0,0,0,0,0,2,0,0,0,0,0,0,0,2
서울특별시,서초구,2020-06-14,18,없음,93,0,18,0.9,약,east,156,SSE,0,0,0,0,0,7,0,0,0,6,0,0,0,4
서울특별시,서초구,2020-06-14,19,없음,93,0,18.1,0.9,약,east,152,SSE,0,0,0,0,0,8,0,0,0,1,0,0,0,4
서울특별시,서초구,2020-06-14,20,없음,90,0,18.8,1.3,약,east,144,SE,0,0,0,0,0,2,0,0,0,0,0,0,0,5
서울특별시,서초구,2020-06-14,21,없음,84,0,19.9,1.5,약,east,155,SSE,0,0,0,0,0,6,0,0,0,0,0,0,0,4
서울특별시,서초구,2020-06-14,22,없음,77,0,21.9,0.9,약,east,184,S,0,0,0,0,0,3,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-06-14,23,없음,69,0,23.8,1.2,약,east,213,SSW,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,성북구,2020-06-14,19,없음,81,0,18.7,1,약,east,187,S,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-06-14,0,없음,65,0,24.2,1.6,약,east,177,S,0,0,0,0,0,2,0,0,0,0,1,0,0,0
서울특별시,양천구,2020-06-14,10,없음,73,0,23,1.5,약,east,187,S,0,0,3,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-06-14,11,없음,77,0,22.1,2.6,약,east,167,SSE,1,1,9,0,0,1,0,0,0,0,0,1,1,1
서울특별시,양천구,2020-06-14,12,없음,80,0,21.4,2.7,약,east,184,S,3,3,3,1,0,3,0,0,0,1,0,0,0,2
서울특별시,양천구,2020-06-14,13,없음,83,0,20.4,3.6,약,east,189,S,0,2,4,1,0,3,0,0,0,0,1,0,1,3
서울특별시,양천구,2020-06-14,14,없음,85,0,20.4,1.6,약,east,172,S,2,3,5,1,0,3,2,1,0,0,0,0,1,3
서울특별시,양천구,2020-06-14,15,없음,87,0,20,1.8,약,east,142,SE,0,1,7,0,0,3,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-06-14,16,없음,86,0,19.8,1.8,약,east,152,SSE,3,2,9,0,0,6,3,0,0,0,2,0,1,1
서울특별시,양천구,2020-06-14,17,없음,86,0,19.5,2.2,약,east,181,S,7,3,10,0,0,9,1,0,0,0,3,1,1,2
서울특별시,양천구,2020-06-14,18,없음,87,0,18.8,2.5,약,east,184,S,6,6,4,1,0,15,3,0,0,1,4,1,0,2
서울특별시,양천구,2020-06-14,19,없음,89,0,18.9,1.7,약,east,170,S,2,4,6,0,0,4,2,0,0,0,4,1,0,1
서울특별시,양천구,2020-06-14,20,없음,86,0,19.2,2.3,약,east,151,SSE,1,2,14,0,0,8,0,1,0,0,0,1,0,1
서울특별시,양천구,2020-06-14,21,없음,78,0,20.1,1.9,약,east,182,S,1,0,6,0,0,6,0,0,1,0,2,0,0,1
서울특별시,양천구,2020-06-14,22,없음,69,0,20.9,1.7,약,east,137,SE,3,0,4,1,0,4,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-06-14,23,없음,62,0,22.4,2.2,약,east,189,S,1,1,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-06-14,0,없음,65,0,24.2,1.6,약,east,177,S,2,0,0,0,0,9,0,0,0,11,2,0,0,0
서울특별시,영등포구,2020-06-14,1,없음,51,0,26,1.4,약,east,276,W,0,0,0,0,0,6,0,0,0,7,2,0,0,0
서울특별시,영등포구,2020-06-14,2,없음,34,0,28.6,2.2,약,east,204,SSW,3,0,0,0,0,4,0,0,0,2,1,0,0,0
서울특별시,영등포구,2020-06-14,3,없음,34,0,28.9,2.7,약,east,279,W,1,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,영등포구,2020-06-14,4,없음,35,0,29.4,2.3,약,east,273,W,2,0,0,0,0,0,0,0,0,5,0,0,0,0
서울특별시,영등포구,2020-06-14,5,없음,39,0,29.7,2,약,east,241,WSW,2,0,0,0,0,0,0,0,0,6,0,0,0,0
서울특별시,영등포구,2020-06-14,6,없음,43,0,28.8,2,약,east,214,SW,0,0,0,0,0,0,0,0,0,4,0,0,0,0
서울특별시,영등포구,2020-06-14,7,없음,50,0,27.8,2.3,약,east,229,SW,4,0,0,0,0,0,0,0,0,9,0,0,0,0
서울특별시,영등포구,2020-06-14,8,없음,55,0,26.2,1.8,약,east,175,S,2,0,0,0,0,0,0,0,0,14,0,0,0,0
서울특별시,영등포구,2020-06-14,9,없음,68,0,23.9,2.1,약,east,176,S,4,0,0,0,0,0,0,0,0,19,0,0,0,1
서울특별시,영등포구,2020-06-14,10,없음,73,0,23,1.5,약,east,187,S,7,0,1,3,0,2,0,0,0,16,0,0,0,8
서울특별시,영등포구,2020-06-14,11,없음,77,0,22.1,2.6,약,east,167,SSE,12,2,3,18,0,4,2,0,3,24,0,2,1,6
서울특별시,영등포구,2020-06-14,12,없음,80,0,21.4,2.7,약,east,184,S,8,4,1,12,0,12,2,0,5,22,2,1,0,6
서울특별시,영등포구,2020-06-14,13,없음,83,0,20.4,3.6,약,east,189,S,8,8,1,11,0,6,2,0,5,24,0,0,0,6
서울특별시,영등포구,2020-06-14,14,없음,85,0,20.4,1.6,약,east,172,S,4,9,5,2,0,9,1,1,5,34,2,0,0,2
서울특별시,영등포구,2020-06-14,15,없음,87,0,20,1.8,약,east,142,SE,7,12,2,6,1,12,0,0,1,12,0,0,0,2
서울특별시,영등포구,2020-06-14,16,없음,86,0,19.8,1.8,약,east,152,SSE,5,9,3,7,2,14,0,0,4,8,0,0,0,1
서울특별시,영등포구,2020-06-14,17,없음,86,0,19.5,2.2,약,east,181,S,17,6,0,11,1,21,1,0,4,25,1,5,0,5
서울특별시,영등포구,2020-06-14,18,없음,87,0,18.8,2.5,약,east,184,S,18,15,3,10,0,20,3,0,3,40,4,2,0,4
서울특별시,영등포구,2020-06-14,19,없음,89,0,18.9,1.7,약,east,170,S,12,1,3,13,1,35,3,1,5,28,0,1,0,5
서울특별시,영등포구,2020-06-14,20,없음,86,0,19.2,2.3,약,east,151,SSE,8,5,2,6,0,26,2,0,2,26,5,0,0,9
서울특별시,영등포구,2020-06-14,21,없음,78,0,20.1,1.9,약,east,182,S,13,9,2,1,0,19,1,0,1,19,1,1,0,0
서울특별시,영등포구,2020-06-14,22,없음,69,0,20.9,1.7,약,east,137,SE,8,0,2,0,0,12,1,0,0,14,0,0,0,0
서울특별시,영등포구,2020-06-14,23,없음,62,0,22.4,2.2,약,east,189,S,5,0,2,0,0,11,0,0,0,14,2,0,0,0
서울특별시,은평구,2020-06-14,0,없음,65,0,22.9,0.6,약,east,235,SW,3,0,0,2,3,6,0,0,0,1,0,0,0,0
서울특별시,은평구,2020-06-14,1,없음,51,0,25.5,1.6,약,east,234,SW,1,0,0,0,0,17,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-06-14,10,없음,73,0,21.4,1.7,약,east,220,SW,0,7,0,0,0,1,0,1,0,0,0,1,0,0
서울특별시,은평구,2020-06-14,11,없음,77,0,20.9,1.2,약,east,233,SW,5,5,0,3,2,9,0,1,0,0,0,2,0,2
서울특별시,은평구,2020-06-14,12,없음,80,0,20.3,0.8,약,east,265,W,12,9,0,4,1,4,0,1,0,2,0,1,0,6
서울특별시,은평구,2020-06-14,13,없음,83,0,19.6,0.9,약,east,241,WSW,18,14,0,6,4,13,0,1,0,1,0,0,0,2
서울특별시,은평구,2020-06-14,14,없음,85,0,19,0.6,약,east,230,SW,10,11,1,4,5,8,0,1,0,3,0,0,0,4
서울특별시,은평구,2020-06-14,15,없음,87,0,18.3,0.5,약,east,159,SSE,3,5,1,4,2,13,0,1,0,1,0,0,0,0
서울특별시,은평구,2020-06-14,16,없음,86,0,17.5,0.2,약,east,153,SSE,6,0,0,5,6,13,0,1,0,3,0,1,0,2
서울특별시,은평구,2020-06-14,17,없음,86,0,17.9,0.9,약,east,184,S,5,2,0,5,7,17,0,1,0,7,0,2,0,4
서울특별시,은평구,2020-06-14,18,없음,87,0,17.9,1.2,약,east,222,SW,21,3,0,7,13,29,0,3,0,5,0,4,0,2
서울특별시,은평구,2020-06-14,19,없음,89,0,17.7,1.2,약,east,202,SSW,10,1,1,6,6,15,0,1,0,4,0,2,0,4
서울특별시,은평구,2020-06-14,20,없음,86,0,17.9,0.6,약,east,124,SE,17,1,0,6,6,14,0,1,0,8,0,0,0,4
서울특별시,은평구,2020-06-14,21,없음,78,0,19.9,0.8,약,east,195,SSW,11,0,0,2,5,11,0,0,0,2,0,0,0,2
서울특별시,은평구,2020-06-14,22,없음,69,0,21.6,0.7,약,east,156,SSE,3,3,0,0,2,12,0,0,0,6,0,0,0,0
서울특별시,은평구,2020-06-14,23,없음,62,0,23.2,1.2,약,east,206,SSW,3,0,0,1,2,7,0,0,0,0,0,0,0,0
서울특별시,중랑구,2020-06-14,11,없음,77,0,22.1,1.2,약,east,179,S,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중랑구,2020-06-14,13,없음,79,0,20.8,0.9,약,east,129,SE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중랑구,2020-06-14,14,없음,80,0,20.6,0.8,약,east,234,SW,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중랑구,2020-06-14,15,없음,81,0,20.2,0.5,약,east,264,W,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중랑구,2020-06-14,18,없음,95,0,15.9,0.2,약,east,85,E,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,중랑구,2020-06-14,20,없음,96,0,17.5,1.2,약,east,50,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강남구,2020-06-15,9,없음,48,0,24.4,3.9,약,east,223,SW,0,0,0,0,0,0,0,0,0,4,0,0,0,0
서울특별시,강남구,2020-06-15,10,없음,55,0,23.6,3.4,약,east,229,SW,0,0,0,0,0,0,0,0,0,4,0,0,0,0
서울특별시,강남구,2020-06-15,11,없음,59,0,22.6,3.5,약,east,222,SW,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,강남구,2020-06-15,12,없음,72,0,21.7,3.1,약,east,238,WSW,0,0,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시,강남구,2020-06-15,13,없음,80,0,21.3,3.1,약,east,230,SW,0,0,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시,강남구,2020-06-15,14,없음,82,0,21.3,2.6,약,east,222,SW,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,강남구,2020-06-15,16,없음,84,0,20.6,2.6,약,east,227,SW,0,0,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시,강동구,2020-06-15,14,없음,71,0,21.3,2.1,약,east,250,WSW,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,강동구,2020-06-15,15,없음,72,0,21.1,1.9,약,east,260,W,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,강동구,2020-06-15,17,없음,72,0,20.4,1.6,약,east,260,W,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,강북구,2020-06-15,0,없음,60,0,26,2.1,약,east,170,S,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-06-15,1,없음,50,0,28.2,2.4,약,east,153,SSE,0,0,0,0,0,0,2,0,0,0,0,0,0,0
서울특별시,강북구,2020-06-15,13,없음,75,0,21.5,2.2,약,east,238,WSW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-06-15,14,없음,82,0,21.2,1.6,약,east,251,WSW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-06-15,21,없음,73,0,21.5,1.1,약,east,271,W,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강서구,2020-06-15,13,없음,77,0,21.5,1.2,약,east,186,S,0,0,0,1,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-06-15,17,없음,80,0,20.6,1.6,약,east,136,SE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-06-15,21,없음,69,0,21.6,1.3,약,east,186,S,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,관악구,2020-06-15,0,없음,65,0,25.6,1.7,약,east,170,S,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-06-15,1,없음,60,0,26.8,1.5,약,east,208,SSW,0,0,0,0,0,4,0,0,0,1,0,0,0,0
서울특별시,관악구,2020-06-15,5,없음,46,0,27.4,3.4,약,east,227,SW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,관악구,2020-06-15,6,없음,43,0,27.4,3.7,약,east,189,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-06-15,7,없음,35,0,27.6,2.4,약,east,199,SSW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,관악구,2020-06-15,8,없음,43,0,25.3,2.5,약,east,248,WSW,0,0,1,0,0,0,0,0,0,0,0,0,0,3
서울특별시,관악구,2020-06-15,9,없음,51,0,23.9,3.1,약,east,232,SW,0,0,0,0,0,1,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-06-15,10,없음,58,0,22.5,2.2,약,east,198,SSW,0,0,3,0,0,1,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-06-15,11,없음,74,0,21.2,2.5,약,east,209,SSW,0,0,4,0,0,3,0,0,0,1,0,0,0,4
서울특별시,관악구,2020-06-15,12,없음,74,0,21.2,1.5,약,east,236,SW,0,0,6,0,0,6,0,1,1,0,0,1,0,4
서울특별시,관악구,2020-06-15,13,없음,83,0,20.9,2.2,약,east,210,SSW,0,0,2,0,0,3,0,0,0,0,0,0,0,5
서울특별시,관악구,2020-06-15,14,없음,85,0,20.6,1.8,약,east,202,SSW,0,0,4,0,0,2,0,0,0,0,0,0,0,2
서울특별시,관악구,2020-06-15,15,없음,85,0,20.5,1.8,약,east,207,SSW,0,0,9,0,0,4,0,0,0,0,0,0,0,2
서울특별시,관악구,2020-06-15,16,없음,85,0,20.1,1.7,약,east,204,SSW,0,0,8,0,0,1,0,0,0,0,0,0,0,1
서울특별시,관악구,2020-06-15,17,없음,84,0,20.1,1.9,약,east,188,S,0,0,6,0,0,3,1,0,0,0,0,0,1,2
서울특별시,관악구,2020-06-15,18,없음,85,0,20,0.9,약,east,207,SSW,0,0,14,0,0,10,0,0,0,0,0,0,1,2
서울특별시,관악구,2020-06-15,19,없음,86,0,20,0.8,약,east,181,S,0,0,16,0,0,11,0,0,0,1,0,0,0,5
서울특별시,관악구,2020-06-15,20,없음,84,0,20.3,1.4,약,east,186,S,0,0,17,0,0,5,0,0,0,1,0,0,0,4
서울특별시,관악구,2020-06-15,21,없음,81,0,21,0.4,약,east,137,SE,0,0,13,0,0,7,0,0,0,1,1,0,0,1
서울특별시,관악구,2020-06-15,22,없음,73,0,22.9,0.6,약,east,304,NW,0,0,4,0,0,4,0,0,0,0,2,0,0,0
서울특별시,관악구,2020-06-15,23,없음,66,0,24.1,1.3,약,east,140,SE,0,0,0,0,0,5,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-06-15,0,없음,74,0,23.7,3,약,east,187,S,2,4,1,2,0,13,0,0,0,2,8,0,0,1
서울특별시,구로구,2020-06-15,1,없음,62,0,25.8,2.9,약,east,214,SW,3,2,0,0,0,1,0,0,0,1,1,0,0,0
서울특별시,구로구,2020-06-15,2,없음,61,0,25.3,3.5,약,east,229,SW,0,0,0,0,0,1,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-06-15,3,없음,42,0,26,2.9,약,east,246,WSW,0,0,0,0,0,1,0,0,0,4,0,0,0,0
서울특별시,구로구,2020-06-15,4,없음,39,0,27.6,2.4,약,east,228,SW,0,0,0,0,0,1,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-06-15,5,없음,43,0,26.2,2.7,약,east,203,SSW,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,구로구,2020-06-15,7,없음,35,0,26.4,2.8,약,east,193,SSW,2,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,구로구,2020-06-15,8,없음,47,0,24.6,2.6,약,east,223,SW,0,0,0,0,0,0,0,0,0,3,0,0,0,0
서울특별시,구로구,2020-06-15,9,없음,51,0,23.7,2,약,east,223,SW,1,0,0,0,0,0,0,0,0,3,0,0,0,4
서울특별시,구로구,2020-06-15,10,없음,55,0,22.9,1.9,약,east,214,SW,2,4,5,0,0,3,0,0,0,1,0,0,0,10
서울특별시,구로구,2020-06-15,11,없음,79,0,21.4,2.1,약,east,196,SSW,13,14,6,9,0,6,4,5,5,11,0,2,3,17
서울특별시,구로구,2020-06-15,12,없음,87,0,21.5,1.7,약,east,237,WSW,20,16,10,14,0,14,7,2,1,7,0,2,2,18
서울특별시,구로구,2020-06-15,13,없음,89,0,21,2.4,약,east,210,SSW,19,15,11,10,0,7,4,4,3,7,1,2,0,21
서울특별시,구로구,2020-06-15,14,없음,87,0,20.6,1.9,약,east,191,S,11,5,8,3,0,9,4,2,5,4,0,0,1,16
서울특별시,구로구,2020-06-15,15,없음,86,0,20.4,2.1,약,east,201,SSW,8,7,6,5,0,10,5,2,3,5,0,1,0,17
서울특별시,구로구,2020-06-15,16,없음,87,0,20,2,약,east,244,WSW,8,4,10,2,0,18,4,1,3,6,1,4,2,14
서울특별시,구로구,2020-06-15,17,없음,87,0,20,1,약,east,214,SW,9,6,6,7,1,35,5,3,1,13,3,2,2,16
서울특별시,구로구,2020-06-15,18,없음,88,0,20,1.3,약,east,203,SSW,23,13,7,9,3,60,5,8,6,29,4,6,2,17
서울특별시,구로구,2020-06-15,19,없음,90,0,20.1,1.7,약,east,195,SSW,27,19,6,22,3,82,13,3,9,21,9,9,3,22
서울특별시,구로구,2020-06-15,20,없음,90,0,20.6,0.7,약,east,218,SW,24,16,9,4,1,68,6,0,7,14,9,1,0,15
서울특별시,구로구,2020-06-15,21,없음,89,0,21.2,0.6,약,east,168,SSE,10,8,6,2,0,51,6,0,4,13,11,0,0,21
서울특별시,구로구,2020-06-15,22,없음,74,0,23.1,1.3,약,east,143,SE,11,8,3,1,0,37,6,0,0,5,5,1,0,11
서울특별시,구로구,2020-06-15,23,없음,71,0,24.3,1.7,약,east,183,S,2,4,4,0,0,22,1,0,0,3,5,0,0,6
서울특별시,금천구,2020-06-15,0,없음,55,0,23,2.7,약,east,205,SSW,0,0,0,0,0,8,0,0,1,4,2,1,0,0
서울특별시,금천구,2020-06-15,1,없음,69,0,24.1,3.4,약,east,206,SSW,0,0,0,0,0,5,0,0,1,0,1,0,0,0
서울특별시,금천구,2020-06-15,10,없음,62,0,20.8,2.5,약,east,210,SSW,0,2,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,금천구,2020-06-15,11,없음,68,0,20.1,4.1,약간강,east,202,SSW,2,16,1,0,0,0,0,0,5,0,0,1,0,5
서울특별시,금천구,2020-06-15,12,없음,86,0,19.9,1.8,약,east,207,SSW,1,17,3,0,0,3,0,4,5,0,1,1,0,13
서울특별시,금천구,2020-06-15,13,없음,99,0,19.4,1,약,east,187,S,2,8,5,1,0,3,0,2,2,0,0,1,0,7
서울특별시,금천구,2020-06-15,14,없음,100,0,19.4,1.5,약,east,215,SW,0,16,5,0,0,9,0,2,1,0,0,1,0,5
서울특별시,금천구,2020-06-15,15,없음,100,0,19,1.9,약,east,222,SW,0,18,4,0,0,8,0,0,2,2,1,1,0,6
서울특별시,금천구,2020-06-15,16,없음,100,0,18.7,1.5,약,east,230,SW,0,8,7,0,0,5,0,1,3,5,1,0,0,6
서울특별시,금천구,2020-06-15,17,없음,100,0,18.6,1.4,약,east,202,SSW,4,17,6,1,0,5,0,2,4,7,3,1,0,4
서울특별시,금천구,2020-06-15,18,없음,100,0,18.6,0.8,약,east,187,S,7,31,0,1,0,9,0,3,4,7,3,6,0,8
서울특별시,금천구,2020-06-15,19,없음,100,0,18.5,0.7,약,east,191,S,7,22,3,0,0,12,0,7,4,11,4,3,0,13
서울특별시,금천구,2020-06-15,20,없음,100,0,18.7,0.8,약,east,213,SSW,1,15,3,2,0,8,0,5,0,10,4,2,0,7
서울특별시,금천구,2020-06-15,21,없음,92,0,20.2,0.4,약,east,348,NNW,4,9,0,0,0,6,0,2,1,9,4,1,0,11
서울특별시,금천구,2020-06-15,22,없음,91,0,20.1,0.9,약,east,186,S,2,4,0,0,0,10,0,2,0,1,1,0,0,4
서울특별시,금천구,2020-06-15,23,없음,77,0,21.2,2.8,약,east,219,SW,0,0,0,0,0,6,1,0,2,3,3,0,0,0
서울특별시,동작구,2020-06-15,0,없음,65,0,25.6,1.7,약,east,170,S,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,동작구,2020-06-15,1,없음,60,0,26.8,1.5,약,east,208,SSW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-06-15,3,없음,43,0,26.8,3.3,약,east,234,SW,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-06-15,4,없음,41,0,28.3,4,약간강,east,217,SW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-06-15,5,없음,46,0,27.4,3.4,약,east,227,SW,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,동작구,2020-06-15,6,없음,43,0,27.4,3.7,약,east,189,S,0,0,0,0,0,0,0,0,0,1,0,0,0,1
서울특별시,동작구,2020-06-15,7,없음,35,0,27.6,2.4,약,east,199,SSW,1,0,0,0,0,0,0,0,0,1,0,0,0,1
서울특별시,동작구,2020-06-15,8,없음,43,0,25.3,2.5,약,east,248,WSW,0,0,1,0,0,0,0,0,0,0,0,0,0,2
서울특별시,동작구,2020-06-15,9,없음,51,0,23.9,3.1,약,east,232,SW,2,0,0,0,0,0,0,0,0,1,0,0,0,2
서울특별시,동작구,2020-06-15,10,없음,58,0,22.5,2.2,약,east,198,SSW,0,0,0,0,0,1,0,0,0,2,0,0,0,3
서울특별시,동작구,2020-06-15,11,없음,74,0,21.2,2.5,약,east,209,SSW,0,0,2,1,0,3,0,0,0,2,0,0,0,7
서울특별시,동작구,2020-06-15,12,없음,74,0,21.2,1.5,약,east,236,SW,1,0,2,0,0,6,0,0,0,0,0,0,0,2
서울특별시,동작구,2020-06-15,13,없음,83,0,20.9,2.2,약,east,210,SSW,1,1,5,1,0,6,0,0,0,0,0,0,0,4
서울특별시,동작구,2020-06-15,14,없음,85,0,20.6,1.8,약,east,202,SSW,2,0,4,1,0,0,0,0,0,0,0,0,0,4
서울특별시,동작구,2020-06-15,15,없음,85,0,20.5,1.8,약,east,207,SSW,0,0,7,0,0,1,0,0,0,1,0,0,0,5
서울특별시,동작구,2020-06-15,16,없음,85,0,20.1,1.7,약,east,204,SSW,0,1,4,0,0,3,1,0,0,0,0,0,0,2
서울특별시,동작구,2020-06-15,17,없음,84,0,20.1,1.9,약,east,188,S,1,1,1,0,1,5,0,0,0,0,0,0,0,4
서울특별시,동작구,2020-06-15,18,없음,85,0,20,0.9,약,east,207,SSW,0,0,9,1,0,5,0,0,0,0,0,0,0,6
서울특별시,동작구,2020-06-15,19,없음,86,0,20,0.8,약,east,181,S,0,0,12,0,0,11,2,0,0,1,0,0,0,7
서울특별시,동작구,2020-06-15,20,없음,84,0,20.3,1.4,약,east,186,S,2,0,18,0,0,6,2,0,0,2,0,0,0,7
서울특별시,동작구,2020-06-15,21,없음,81,0,21,0.4,약,east,137,SE,0,0,15,0,0,3,0,0,0,1,0,0,0,0
서울특별시,동작구,2020-06-15,22,없음,73,0,22.9,0.6,약,east,304,NW,0,0,6,0,0,6,0,0,0,2,0,0,0,0
서울특별시,동작구,2020-06-15,23,없음,66,0,24.1,1.3,약,east,140,SE,0,0,0,0,0,2,0,0,0,1,1,0,0,0
서울특별시,서대문구,2020-06-15,12,없음,77,0,20.1,1.3,약,east,209,SSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-15,13,없음,77,0,20.7,1.6,약,east,211,SSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-15,14,없음,78,0,20.5,0.8,약,east,283,WNW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-15,16,없음,79,0,19.9,1.6,약,east,217,SW,0,0,3,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-15,17,없음,80,0,19.8,0.4,약,east,195,SSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-06-15,22,없음,64,0,22.3,0.7,약,east,122,ESE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-06-15,0,없음,64,0,25.9,1.8,약,east,222,SW,0,0,0,0,0,3,0,0,0,0,0,0,0,0
